IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20080205_PRI_ALL_ALL_REG,USA_CA_20080205_PRI_ALL_ALL_VOTED,USA_CA_20080205_PRI_PROP98_YES,USA_CA_20080205_PRI_PROP98_NO,USA_CA_20080205_PRI_PROP99_YES,USA_CA_20080205_PRI_PROP99_NO
0,_Alameda,_06001432300,_432300,1005,205,60,136,130,67
0,_Alameda,_06001432400,_432400,919,179,59,112,99,68
0,_Alameda,_06001432600,_432600,665,236,72,154,146,74
0,_Alameda,_06001432700,_432700,1106,236,81,144,157,69
0,_Alameda,_06001432810,_432810,618,93,30,60,57,31
0,_Alameda,_06001432900,_432900,914,223,61,160,148,69
0,_Alameda,_06001433100,_433100,863,196,65,124,115,72
0,_Alameda,_06001433200,_433200,686,163,66,88,94,62
0,_Alameda,_06001433400,_433400,1088,397,127,255,253,125
0,_Alameda,_06001433500,_433500,747,161,50,91,89,50
0,_Alameda,_06001433610,_433610,1188,439,175,251,260,163
0,_Alameda,_06001433700,_433700,859,271,78,186,169,92
0,_Alameda,_06001433900,_433900,776,370,139,210,197,149
0,_Alameda,_06001440100,_440100,1072,293,95,190,170,113
0,_Alameda,_06001440300,_440300,1279,300,103,191,183,108
0,_Alameda,_06001440400,_440400,1489,416,151,258,244,157
0,_Alameda,_06001440610,_440610,1266,369,138,220,214,140
0,_Alameda,_06001440800,_440800,624,190,35,149,126,56
0,_Alameda,_06001440900,_440900,882,216,80,133,131,79
0,_Alameda,_06001441100,_441100,1462,355,123,219,193,146
0,_Alameda,_06001441300,_441300,689,167,52,113,101,64
0,_Alameda,_06001441400,_441400,897,187,72,110,113,66
0,_Alameda,_06001442100,_442100,1379,390,140,235,223,150
0,_Alameda,_06001442600,_442600,748,180,54,123,130,49
0,_Alameda,_06001442700,_442700,806,176,63,107,103,66
0,_Alameda,_06001442800,_442800,563,121,39,77,78,37
0,_Alameda,_06001443000,_443000,493,90,28,61,50,38
0,_Alameda,_06001443100,_443100,771,113,35,74,74,34
0,_Alameda,_06001443300,_443300,1194,249,80,163,164,79
0,_Alameda,_06001443400,_443400,906,190,59,130,118,67
0,_Alameda,_06001443500,_443500,967,206,89,105,125,73
0,_Alameda,_06001443700,_443700,334,79,31,46,54,23
0,_Alameda,_06001447200,_447200,1302,340,98,237,216,114
0,_Alameda,_06001447600,_447600,691,167,67,96,100,61
0,_Alameda,_06001450300,_450300,1285,395,138,242,255,126
0,_Alameda,_06001450400,_450400,1121,344,122,208,221,110
0,_Alameda,_06001450610,_450610,918,402,92,301,304,92
0,_Alameda,_06001450800,_450800,842,201,73,123,135,59
0,_Alameda,_06001451000,_451000,1340,417,126,273,253,150
0,_Alameda,_06001451400,_451400,476,124,42,75,73,41
0,_Alameda,_06001451510,_451510,869,240,96,138,151,84
0,_Alameda,_06001451600,_451600,1080,351,114,222,215,118
0,_Alameda,_06001451700,_451700,826,218,73,135,134,81
0,_Alameda,_06001452100,_452100,1091,325,98,210,211,97
0,_Alameda,_06001452200,_452200,1476,485,165,302,307,155
0,_Alameda,_06001452400,_452400,956,230,72,151,145,79
0,_Alameda,_06001452500,_452500,1339,342,133,196,224,107
0,_Alameda,_06001453100,_453100,886,270,81,174,176,78
0,_Alameda,_06001453400,_453400,1353,339,109,210,222,101
0,_Alameda,_06001453500,_453500,1080,286,92,184,175,95
0,_Alameda,_06001453900,_453900,1251,409,146,236,266,122
0,_Alameda,_06001453920,_453920,764,165,50,113,115,49
0,_Alameda,_06001454100,_454100,902,257,79,164,158,82
0,_Alameda,_06001454500,_454500,820,267,99,151,166,86
0,_Alameda,_06001454700,_454700,309,95,39,55,56,37
0,_Alameda,_06001455000,_455000,1155,280,93,176,187,84
0,_Alameda,_06001455300,_455300,843,220,72,134,140,70
0,_Alameda,_06001455400,_455400,909,248,78,159,162,73
0,_Alameda,_06001455500,_455500,1001,391,120,252,252,117
0,_Alameda,_06001455900,_455900,1098,334,85,236,218,102
0,_Alameda,_06001456200,_456200,972,327,115,201,211,101
0,_Alameda,_06001456500,_456500,575,253,69,180,152,97
0,_Alameda,_06001456600,_456600,1014,416,166,229,216,178
0,_Alameda,_06001456900,_456900,665,286,111,157,175,89
0,_Alameda,_06001457100,_457100,707,227,65,158,150,72
0,_Alameda,_06001457300,_457300,803,270,74,188,188,73
0,_Alameda,_06001457400,_457400,680,254,78,168,164,82
0,_Alameda,_06001457500,_457500,1135,368,85,266,232,117
0,_Alameda,_06001457700,_457700,841,268,69,191,170,85
0,_Alameda,_06001457900,_457900,719,234,53,171,142,82
0,_Alameda,_06001458200,_458200,866,247,65,174,168,76
0,_Alameda,_06001458300,_458300,1230,317,97,214,200,111
0,_Alameda,_06001458500,_458500,1326,327,89,224,203,113
0,_Alameda,_06001458800,_458800,895,246,88,153,144,95
0,_Alameda,_06001470400,_470400,1063,298,93,193,167,123
0,_Alameda,_06001470600,_470600,854,301,86,204,186,100
0,_Alameda,_06001470900,_470900,1099,271,77,185,180,78
0,_Alameda,_06001471700,_471700,511,163,72,89,96,61
0,_Alameda,_06001471800,_471800,752,271,105,156,151,108
0,_Alameda,_06001471900,_471900,780,258,96,160,137,112
0,_Alameda,_06001472000,_472000,1076,390,134,248,223,155
0,_Alameda,_06001472200,_472200,750,148,39,104,83,59
0,_Alameda,_06001472300,_472300,1478,394,156,230,234,153
0,_Alameda,_06001472400,_472400,926,320,115,196,193,118
0,_Alameda,_06001472500,_472500,1154,351,124,217,216,125
0,_Alameda,_06001473300,_473300,1211,445,161,268,263,167
0,_Alameda,_06001473400,_473400,902,313,111,182,158,133
0,_Alameda,_06001473500,_473500,1222,475,212,253,248,221
0,_Alameda,_06001473600,_473600,498,146,57,85,87,52
0,_Alameda,_06001473800,_473800,1086,391,140,243,208,169
0,_Alameda,_06001473900,_473900,1179,396,139,244,199,179
0,_Alameda,_06001474010,_474010,713,236,90,139,140,90
0,_Alameda,_06001474020,_474020,1208,367,135,221,216,133
0,_Alameda,_06001474300,_474300,818,217,80,129,127,83
0,_Alameda,_06001474500,_474500,1117,353,118,221,215,128
0,_Alameda,_06001474600,_474600,720,216,73,137,122,87
0,_Alameda,_06001474700,_474700,611,177,69,106,99,76
0,_Alameda,_06001474900,_474900,1217,331,89,234,208,112
0,_Alameda,_06001475000,_475000,751,304,112,180,170,117
0,_Alameda,_06001475100,_475100,721,266,109,151,157,100
0,_Alameda,_06001475200,_475200,796,224,103,118,134,85
0,_Alameda,_06001475500,_475500,916,291,105,178,151,131
0,_Alameda,_06001475520,_475520,846,252,88,155,144,100
0,_Alameda,_06001475540,_475540,907,224,80,134,141,73
0,_Alameda,_06001476100,_476100,986,244,87,152,137,101
0,_Alameda,_06001476110,_476110,600,122,41,78,65,53
0,_Alameda,_06001481200,_481200,1215,247,78,157,169,68
0,_Alameda,_06001481410,_481410,473,134,48,73,78,45
0,_Alameda,_06001481500,_481500,750,175,61,105,112,54
0,_Alameda,_06001481800,_481800,889,176,65,108,107,65
0,_Alameda,_06001483000,_483000,621,90,27,59,53,31
0,_Alameda,_06001491000,_491000,1054,212,60,140,127,71
0,_Alameda,_06001491100,_491100,1342,353,107,230,221,110
0,_Alameda,_06001491200,_491200,1281,363,121,231,220,127
0,_Alameda,_06001491300,_491300,1240,444,147,282,274,157
0,_Alameda,_06001491500,_491500,707,273,97,165,172,91
0,_Alameda,_06001500100,_500100,1169,275,97,176,159,110
0,_Alameda,_06001500110,_500110,1134,229,81,143,133,90
0,_Alameda,_06001500120,_500120,675,163,67,92,78,80
0,_Alameda,_06001500130,_500130,994,181,61,115,116,62
0,_Alameda,_06001500140,_500140,1132,249,100,146,139,108
0,_Alameda,_06001500200,_500200,893,204,67,131,117,80
0,_Alameda,_06001500210,_500210,718,157,41,106,94,55
0,_Alameda,_06001500230,_500230,632,179,68,107,111,64
0,_Alameda,_06001500300,_500300,751,169,52,112,101,61
0,_Alameda,_06001500310,_500310,1162,379,130,237,240,125
0,_Alameda,_06001500320,_500320,726,198,71,123,124,71
0,_Alameda,_06001500340,_500340,713,255,85,163,122,125
0,_Alameda,_06001500400,_500400,1287,411,137,255,232,165
0,_Alameda,_06001500410,_500410,970,222,87,131,114,102
0,_Alameda,_06001500500,_500500,987,286,98,175,157,119
0,_Alameda,_06001500600,_500600,797,357,112,236,212,138
0,_Alameda,_06001500700,_500700,1137,292,84,204,170,116
0,_Alameda,_06001500910,_500910,637,184,60,119,122,55
0,_Alameda,_06001501000,_501000,915,263,79,178,169,90
0,_Alameda,_06001501200,_501200,678,175,44,126,110,59
0,_Alameda,_06001501300,_501300,890,332,98,226,191,130
0,_Alameda,_06001501400,_501400,1159,419,110,286,276,123
0,_Alameda,_06001501410,_501410,762,245,79,155,143,93
0,_Alameda,_06001501600,_501600,1267,390,146,233,225,157
0,_Alameda,_06001501610,_501610,1225,429,162,253,221,188
0,_Alameda,_06001501620,_501620,856,294,110,173,168,114
0,_Alameda,_06001501630,_501630,974,315,114,192,193,113
0,_Alameda,_06001501640,_501640,968,256,98,145,134,110
0,_Alameda,_06001501800,_501800,961,256,87,165,161,89
0,_Alameda,_06001501830,_501830,1061,303,100,194,182,113
0,_Alameda,_06001501840,_501840,875,218,53,162,141,72
0,_Alameda,_06001501910,_501910,922,306,97,200,188,106
0,_Alameda,_06001502000,_502000,763,256,89,161,157,89
0,_Alameda,_06001502010,_502010,605,253,80,166,157,85
0,_Alameda,_06001502020,_502020,1080,301,119,162,162,121
0,_Alameda,_06001502030,_502030,628,219,96,121,113,100
0,_Alameda,_06001502100,_502100,605,172,50,117,97,70
0,_Alameda,_06001502200,_502200,717,254,72,175,169,79
0,_Alameda,_06001502210,_502210,743,196,72,116,130,61
0,_Alameda,_06001502220,_502220,1142,308,122,181,158,143
0,_Alameda,_06001502400,_502400,754,197,63,125,130,56
0,_Alameda,_06001502410,_502410,577,133,40,89,83,45
0,_Alameda,_06001502500,_502500,780,177,83,92,103,67
0,_Alameda,_06001502600,_502600,793,143,48,92,97,45
0,_Alameda,_06001502710,_502710,715,173,66,102,98,69
0,_Alameda,_06001502720,_502720,895,204,62,137,113,83
0,_Alameda,_06001502740,_502740,942,223,92,125,119,95
0,_Alameda,_06001502800,_502800,790,178,56,117,101,70
0,_Alameda,_06001502900,_502900,902,230,70,154,127,99
0,_Alameda,_06001510300,_510300,386,140,73,63,70,67
0,_Alameda,_06001520100,_520100,662,207,50,148,132,67
0,_Alameda,_06001520110,_520110,765,207,78,125,125,79
0,_Alameda,_06001520210,_520210,899,257,110,143,140,111
0,_Alameda,_06001520220,_520220,1103,269,106,153,140,116
0,_Alameda,_06001520230,_520230,764,365,51,309,293,66
0,_Alameda,_06001520240,_520240,1202,201,95,100,96,99
0,_Alameda,_06001520300,_520300,1015,247,91,148,146,91
0,_Alameda,_06001520310,_520310,638,208,63,137,137,61
0,_Alameda,_06001520320,_520320,825,190,60,126,123,61
0,_Alameda,_06001520400,_520400,1095,285,112,164,147,126
0,_Alameda,_06001520420,_520420,920,198,93,99,104,90
0,_Alameda,_06001520500,_520500,705,223,90,129,139,84
0,_Alameda,_06001520600,_520600,1089,265,102,151,160,90
0,_Alameda,_06001520610,_520610,760,185,65,118,115,68
0,_Alameda,_06001520630,_520630,586,144,47,95,85,57
0,_Alameda,_06001520700,_520700,1141,267,101,154,149,105
0,_Alameda,_06001520710,_520710,703,144,66,76,74,67
0,_Alameda,_06001520810,_520810,612,144,62,81,86,54
0,_Alameda,_06001520820,_520820,1175,305,113,187,192,104
0,_Alameda,_06001520840,_520840,1160,342,122,216,204,127
0,_Alameda,_06001520860,_520860,858,145,54,91,87,57
0,_Alameda,_06001520870,_520870,913,214,67,141,109,97
0,_Alameda,_06001521100,_521100,1385,351,128,217,207,140
0,_Alameda,_06001521300,_521300,1015,257,94,157,130,120
0,_Alameda,_06001521310,_521310,1243,382,137,238,217,156
0,_Alameda,_06001521500,_521500,489,92,28,64,58,34
0,_Alameda,_06001522000,_522000,962,186,47,137,111,72
0,_Alameda,_06001522110,_522110,1485,419,125,288,253,156
0,_Alameda,_06001522120,_522120,1255,368,124,235,221,136
0,_Alameda,_06001522130,_522130,1042,224,82,133,134,81
0,_Alameda,_06001522140,_522140,1590,409,125,272,264,134
0,_Alameda,_06001522200,_522200,677,187,64,119,112,71
0,_Alameda,_06001522400,_522400,633,213,68,141,116,90
0,_Alameda,_06001523100,_523100,1318,264,111,151,145,111
0,_Alameda,_06001523110,_523110,1562,393,129,249,251,128
0,_Alameda,_06001523300,_523300,787,268,90,172,172,91
0,_Alameda,_06001523700,_523700,760,141,39,93,70,63
0,_Alameda,_06001523710,_523710,689,178,62,111,102,68
0,_Alameda,_06001523720,_523720,785,199,57,136,115,80
0,_Alameda,_06001523800,_523800,771,251,83,162,163,84
0,_Alameda,_06001540300,_540300,1415,364,152,206,200,151
0,_Alameda,_06001540500,_540500,856,278,87,179,157,111
0,_Alameda,_06001540600,_540600,1360,411,132,269,265,136
0,_Alameda,_06001540700,_540700,669,141,49,91,91,45
0,_Alameda,_06001540800,_540800,1339,333,117,207,178,139
0,_Alameda,_06001541100,_541100,1374,314,106,200,169,137
0,_Alameda,_06001542000,_542000,1324,329,118,202,175,147
0,_Alameda,_06001543000,_543000,663,172,63,106,117,50
0,_Alameda,_06001543300,_543300,1032,230,73,150,144,80
0,_Alameda,_06001544400,_544400,1153,224,62,157,132,85
0,_Alameda,_06001545000,_545000,1126,194,64,124,123,64
0,_Alameda,_06001546000,_546000,1539,252,86,161,160,85
0,_Alameda,_06001546600,_546600,1108,162,70,86,94,65
0,_Alameda,_06001547700,_547700,1237,168,58,107,95,70
0,_Alameda,_06001547750,_547750,941,137,61,70,71,61
0,_Alameda,_06001547780,_547780,1223,211,77,125,143,60
0,_Alameda,_06001821100,_821100,1326,295,120,159,192,90
0,_Alameda,_06001821110,_821110,843,164,63,96,105,53
0,_Alameda,_06001821200,_821200,962,228,76,138,125,86
0,_Alameda,_06001821210,_821210,1279,334,121,204,208,116
0,_Alameda,_06001821400,_821400,786,249,89,150,149,86
0,_Alameda,_06001821500,_821500,855,252,83,153,154,82
0,_Alameda,_06001821600,_821600,784,170,65,102,90,76
0,_Alameda,_06001821710,_821710,676,339,67,264,208,112
0,_Alameda,_06001821730,_821730,1357,329,114,200,208,106
0,_Alameda,_06001821800,_821800,1366,228,92,129,146,72
0,_Alameda,_06001821900,_821900,874,174,73,96,116,52
0,_Alameda,_06001821910,_821910,631,135,43,89,76,55
0,_Alameda,_06001822000,_822000,1048,247,91,146,144,93
0,_Alameda,_06001822010,_822010,925,211,74,126,135,69
0,_Alameda,_06001822200,_822200,618,145,65,77,89,49
0,_Alameda,_06001823000,_823000,839,187,65,115,121,60
0,_Alameda,_06001823100,_823100,788,145,52,85,83,51
0,_Alameda,_06001823200,_823200,1245,229,84,137,150,75
0,_Alameda,_06001823400,_823400,834,183,69,103,106,65
0,_Alameda,_06001823510,_823510,1521,412,118,277,237,160
0,_Alameda,_06001823600,_823600,1238,298,122,166,193,96
0,_Alameda,_06001823610,_823610,704,186,83,99,118,63
0,_Alameda,_06001823700,_823700,1102,205,83,116,139,62
0,_Alameda,_06001823720,_823720,1462,301,145,150,190,105
0,_Alameda,_06001823730,_823730,1047,181,79,98,108,65
0,_Alameda,_06001823800,_823800,1061,243,84,146,155,79
0,_Alameda,_06001823810,_823810,816,193,84,105,134,55
0,_Alameda,_06001823900,_823900,763,198,79,114,126,68
0,_Alameda,_06001830100,_830100,1376,260,102,147,160,92
0,_Alameda,_06001830200,_830200,1334,349,74,272,262,78
0,_Alameda,_06001830210,_830210,1176,172,64,105,109,62
0,_Alameda,_06001830300,_830300,1267,165,66,96,106,56
0,_Alameda,_06001830500,_830500,1030,185,70,112,121,61
0,_Alameda,_06001830700,_830700,1113,189,67,118,135,51
0,_Alameda,_06001831000,_831000,779,141,58,80,101,37
0,_Alameda,_06001831200,_831200,956,166,69,97,94,70
0,_Alameda,_06001831210,_831210,674,164,59,104,103,61
0,_Alameda,_06001831230,_831230,847,190,72,114,125,60
0,_Alameda,_06001831300,_831300,1269,312,101,208,200,108
0,_Alameda,_06001831400,_831400,710,160,62,94,102,55
0,_Alameda,_06001831410,_831410,855,145,47,97,91,51
0,_Alameda,_06001831500,_831500,1353,337,142,190,191,139
0,_Alameda,_06001831510,_831510,748,188,72,106,108,71
0,_Alameda,_06001831610,_831610,1104,269,86,174,137,123
0,_Alameda,_06001831700,_831700,753,148,43,103,100,44
0,_Alameda,_06001831710,_831710,602,117,42,73,66,49
0,_Alameda,_06001831810,_831810,1351,315,97,213,185,123
0,_Alameda,_06001831830,_831830,887,219,81,132,130,83
0,_Alameda,_06001831900,_831900,1255,286,113,167,179,101
0,_Alameda,_06001831920,_831920,1374,254,93,155,169,79
0,_Alameda,_06001832000,_832000,1018,194,71,119,115,76
0,_Alameda,_06001832010,_832010,815,149,51,94,91,55
0,_Alameda,_06001832200,_832200,1114,301,123,169,168,124
0,_Alameda,_06001832210,_832210,1104,283,123,152,155,119
0,_Alameda,_06001832300,_832300,1268,358,123,230,208,142
0,_Alameda,_06001832500,_832500,1196,343,107,222,194,134
0,_Alameda,_06001832510,_832510,1163,307,105,197,191,110
0,_Alameda,_06001832710,_832710,1242,264,79,180,177,82
0,_Alameda,_06001832800,_832800,1176,261,90,163,164,89
0,_Alameda,_06001832810,_832810,1055,205,55,144,113,86
0,_Alameda,_06001832900,_832900,1425,333,111,217,200,127
0,_Alameda,_06001833000,_833000,1233,231,79,147,133,93
0,_Alameda,_06001833100,_833100,1255,311,98,203,200,105
0,_Alameda,_06001833200,_833200,975,213,97,113,144,67
0,_Alameda,_06001833210,_833210,737,184,77,104,99,81
0,_Alameda,_06001833300,_833300,721,164,56,106,102,60
0,_Alameda,_06001833310,_833310,682,159,51,105,102,54
0,_Alameda,_06001833400,_833400,1379,329,111,213,198,125
0,_Alameda,_06001833500,_833500,1346,291,101,184,186,99
0,_Alameda,_06001833610,_833610,1211,284,84,192,175,99
0,_Alameda,_06001833700,_833700,648,107,39,68,57,46
0,_Alameda,_06001833710,_833710,1193,210,71,135,136,69
0,_Alameda,_06001834000,_834000,1201,305,78,216,169,124
0,_Alameda,_06001834200,_834200,1330,407,115,284,249,152
0,_Alameda,_06001834400,_834400,914,327,74,249,219,105
0,_Alameda,_06001834600,_834600,963,248,73,174,153,91
0,_Alameda,_06001834700,_834700,1343,251,109,137,141,103
0,_Alameda,_06001835000,_835000,674,171,55,111,98,68
0,_Alameda,_06001835100,_835100,1335,305,90,203,188,103
0,_Alameda,_06001835300,_835300,876,203,70,128,127,67
0,_Alameda,_06001835310,_835310,1449,254,98,147,161,85
0,_Alameda,_06001835400,_835400,998,264,95,167,151,108
0,_Alameda,_06001835500,_835500,1259,258,94,155,165,88
0,_Alameda,_06001835610,_835610,1406,289,100,181,172,106
0,_Alameda,_06001835700,_835700,886,145,48,93,101,37
0,_Alameda,_06001835800,_835800,1258,200,64,130,129,66
0,_Alameda,_06001835820,_835820,721,146,38,107,93,52
0,_Alameda,_06001835900,_835900,1042,206,58,146,110,91
0,_Alameda,_06001836000,_836000,1003,291,104,181,163,120
0,_Alameda,_06001836100,_836100,1177,285,104,174,171,105
0,_Alameda,_06001836110,_836110,1302,357,127,221,216,136
0,_Alameda,_06001836200,_836200,981,161,86,71,99,57
0,_Alameda,_06001836400,_836400,799,235,82,148,122,100
0,_Alameda,_06001836500,_836500,1196,240,80,155,148,85
0,_Alameda,_06001836600,_836600,1136,358,125,222,228,125
0,_Alameda,_06001837000,_837000,789,209,77,126,128,76
0,_Alameda,_06001837200,_837200,1456,373,120,240,228,132
0,_Alameda,_06001837300,_837300,1026,271,89,178,157,104
0,_Alameda,_06001837400,_837400,986,185,78,102,110,70
0,_Alameda,_06001837500,_837500,1380,277,120,147,155,111
0,_Alameda,_06001837700,_837700,1454,239,105,129,124,104
0,_Alameda,_06001837900,_837900,1496,293,128,157,173,104
0,_Alameda,_06001838000,_838000,1337,318,142,165,179,128
0,_Alameda,_06001838110,_838110,1395,178,76,89,100,63
0,_Alameda,_06001838300,_838300,1187,271,111,158,160,110
0,_Alameda,_06001838500,_838500,1417,320,114,201,210,109
0,_Alameda,_06001838600,_838600,674,132,57,74,78,51
0,_Alameda,_06001838700,_838700,931,192,70,119,114,77
0,_Alameda,_06001839530,_839530,857,132,63,67,77,52
0,_Alameda,_06001850300,_850300,1340,275,104,167,145,121
0,_Alameda,_06001850320,_850320,515,96,28,66,57,36
0,_Alameda,_06001850330,_850330,777,114,32,81,77,36
0,_Alameda,_06001850400,_850400,597,115,53,60,76,36
0,_Alameda,_06001850410,_850410,772,176,65,108,100,67
0,_Alameda,_06001850500,_850500,995,182,64,104,102,71
0,_Alameda,_06001850600,_850600,1090,179,64,114,121,57
0,_Alameda,_06001850800,_850800,617,83,26,53,53,24
0,_Alameda,_06001850810,_850810,773,145,52,88,79,62
0,_Alameda,_06001850900,_850900,849,182,60,114,104,66
0,_Alameda,_06001851000,_851000,831,168,57,101,94,65
0,_Alameda,_06001851200,_851200,709,151,51,94,95,49
0,_Alameda,_06001851300,_851300,757,153,50,96,90,56
0,_Alameda,_06001851500,_851500,691,218,84,128,121,88
0,_Alameda,_06001851510,_851510,649,223,92,125,127,85
0,_Alameda,_06001851520,_851520,726,181,57,121,106,68
0,_Alameda,_06001851600,_851600,1006,179,64,106,97,73
0,_Alameda,_06001851700,_851700,1226,263,112,148,141,118
0,_Alameda,_06001851800,_851800,765,181,71,108,109,65
0,_Alameda,_06001852010,_852010,781,185,52,125,111,65
0,_Alameda,_06001852100,_852100,1182,195,62,130,134,56
0,_Alameda,_06001866800,_866800,429,156,52,102,100,54
0,_Alameda,_06001870000,_870000,453,121,60,57,67,50
0,_Alameda,_060019215910,_9215910,0,0,0,0,0,0
0,_Alameda,_060019223110,_9223110,145,50,8,40,36,12
0,_Alameda,_060019224420,_9224420,102,38,9,26,26,8
0,_Alameda,_060019224710,_9224710,142,52,15,33,29,18
0,_Alameda,_060019224910,_9224910,166,84,11,69,59,21
0,_Alameda,_060019225500,_9225500,111,41,8,31,31,9
0,_Alameda,_060019244110,_9244110,207,91,23,61,62,22
0,_Alameda,_060019325920,_9325920,0,0,0,0,0,0
0,_Alameda,_060019333300,_9333300,73,20,1,18,17,2
0,_Alameda,_060019333420,_9333420,0,0,0,0,0,0
0,_Alameda,_060019333910,_9333910,98,27,11,15,14,11
0,_Alameda,_060019333920,_9333920,140,26,6,19,15,11
0,_Alameda,_060019334510,_9334510,1,0,0,0,0,0
0,_Alameda,_060019336920,_9336920,8,1,0,1,1,0
0,_Alameda,_060019345300,_9345300,120,15,2,12,9,5
0,_Alameda,_060019345800,_9345800,0,0,0,0,0,0
0,_Alameda,_060019345810,_9345810,0,0,0,0,0,0
0,_Alameda,_060019361210,_9361210,0,0,0,0,0,0
0,_Alameda,_060019364020,_9364020,4,2,1,1,0,2
