IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20121106_GEN_REGVOTED_ALL,USA_CA_20121106_GEN_REGVOTED_AFF_DEM,USA_CA_20121106_GEN_REGVOTED_AFF_REP,USA_CA_20121106_GEN_REGVOTED_AFF_OTH,USA_CA_20121106_GEN_REGVOTED_AFF_DCL,USA_CA_20121106_GEN_REGVOTED_SEX_MALE,USA_CA_20121106_GEN_REGVOTED_SEX_FEMALE,USA_CA_20121106_GEN_REGVOTED_NAT_HISP,USA_CA_20121106_GEN_REGVOTED_NAT_JEW,USA_CA_20121106_GEN_REGVOTED_NAT_ASI,USA_CA_20121106_GEN_REGVOTED_NAT_OTH,USA_CA_20121106_GEN_REGVOTED_AGE_1824,USA_CA_20121106_GEN_REGVOTED_AGE_2534,USA_CA_20121106_GEN_REGVOTED_AGE_3544,USA_CA_20121106_GEN_REGVOTED_AGE_4554,USA_CA_20121106_GEN_REGVOTED_AGE_5564,USA_CA_20121106_GEN_REGVOTED_AGE_65PL,USA_CA_20121106_GEN_REGVOTED_REG_CYC1_G10,USA_CA_20121106_GEN_REGVOTED_REG_CYC2_G08,USA_CA_20121106_GEN_REGVOTED_REG_CYC3_G06,USA_CA_20121106_GEN_REGVOTED_REG_CYC4_G04,USA_CA_20121106_GEN_REGVOTED_REG_CYC5_G02,USA_CA_20121106_GEN_REGVOTED_REG_CYC6_G00,USA_CA_20121106_GEN_REGVOTED_REG_CYC7_G98,USA_CA_20121106_GEN_REGVOTED_REG_CYC8_G96,USA_CA_20121106_GEN_REGVOTED_REG_CYCN_NON
0,_Alameda,_06001281300,_281300,977,554,210,52,161,462,515,19,90,82,786,69,72,129,228,227,252,136,124,138,79,78,47,41,31,303
0,_Alameda,_06001281600,_281600,949,621,130,54,144,457,492,34,86,123,706,63,70,163,222,265,166,160,156,133,60,72,32,58,20,258
0,_Alameda,_06001300000,_300000,970,519,181,68,202,493,477,98,33,246,593,52,105,159,211,202,241,198,91,149,62,90,28,76,28,248
0,_Alameda,_06001300100,_300100,1016,573,224,53,166,472,544,47,67,198,704,55,72,127,181,291,290,165,115,142,70,87,61,49,34,293
0,_Alameda,_06001300110,_300110,665,392,95,32,146,312,353,54,33,175,403,47,64,128,152,140,134,136,81,101,57,62,21,36,29,142
0,_Alameda,_06001300120,_300120,1052,572,225,71,184,494,558,77,48,183,744,45,103,189,184,178,353,203,114,144,78,104,53,54,32,270
0,_Alameda,_06001300140,_300140,876,413,192,54,217,427,449,42,24,336,474,61,80,148,288,215,84,140,100,138,62,93,61,69,68,145
0,_Alameda,_06001300150,_300150,792,382,180,51,179,389,403,35,39,264,454,77,65,103,210,221,116,129,87,113,61,61,47,56,29,209
0,_Alameda,_06001300170,_300170,509,259,122,30,98,247,262,34,24,130,321,29,38,62,116,133,131,76,45,58,40,45,23,30,28,164
0,_Alameda,_06001300180,_300180,587,313,122,35,117,256,331,49,29,139,370,38,37,72,135,142,163,106,62,91,51,54,31,43,14,135
0,_Alameda,_06001300210,_300210,703,347,178,27,151,327,376,27,49,190,437,59,53,79,154,190,168,110,74,102,60,57,35,32,24,209
0,_Alameda,_06001300300,_300300,662,369,115,54,124,323,339,48,25,89,500,26,71,137,152,136,140,121,81,86,47,84,34,31,13,165
0,_Alameda,_06001300400,_300400,1176,672,211,86,207,553,623,69,54,134,919,64,107,252,262,241,250,220,149,158,89,132,52,68,40,268
0,_Alameda,_06001301100,_301100,627,407,78,32,110,279,348,54,45,49,479,39,56,115,164,141,112,99,82,95,41,66,20,41,16,167
0,_Alameda,_06001301200,_301200,629,379,74,48,128,298,331,52,29,65,483,34,76,141,150,123,105,114,96,110,43,49,26,36,20,135
0,_Alameda,_06001301400,_301400,1168,700,188,82,198,537,631,77,66,136,889,47,107,200,252,254,308,216,131,175,86,112,72,77,38,261
0,_Alameda,_06001301520,_301520,1054,635,118,103,198,500,554,101,53,142,758,56,195,203,147,198,255,338,144,163,78,107,35,40,22,127
0,_Alameda,_06001301800,_301800,746,455,98,53,140,339,407,62,46,79,559,50,70,183,173,144,126,181,97,154,58,60,24,37,21,114
0,_Alameda,_06001301900,_301900,695,409,68,75,143,309,386,75,26,78,516,47,121,130,121,136,140,196,98,111,44,62,29,36,16,103
0,_Alameda,_06001302000,_302000,726,464,79,66,117,349,377,58,36,78,554,43,82,151,151,168,131,154,120,114,50,75,21,36,33,123
0,_Alameda,_06001302100,_302100,548,305,62,57,124,251,297,79,20,61,388,34,77,114,144,105,74,130,68,95,49,62,21,20,12,91
0,_Alameda,_06001302200,_302200,1139,665,226,71,177,547,592,58,72,96,913,48,74,220,259,252,286,168,114,167,88,124,53,66,43,316
0,_Alameda,_06001302400,_302400,530,312,58,56,104,262,268,61,17,90,362,29,75,134,115,96,81,136,79,103,32,57,18,27,11,67
0,_Alameda,_06001302500,_302500,917,517,105,102,193,445,472,129,34,129,625,62,186,180,177,177,135,274,125,160,61,100,30,40,24,103
0,_Alameda,_06001302510,_302510,612,353,66,67,126,287,325,78,20,93,421,30,139,119,134,92,98,184,91,100,36,69,21,22,9,80
0,_Alameda,_06001302700,_302700,646,386,60,82,118,306,340,75,26,110,435,53,109,126,128,119,111,190,100,106,49,41,25,31,16,88
0,_Alameda,_06001303000,_303000,627,370,81,75,101,304,323,57,31,53,486,22,88,138,132,122,125,163,84,92,51,52,33,30,13,109
0,_Alameda,_06001303300,_303300,884,457,158,81,188,405,479,73,43,177,591,31,94,150,161,167,281,188,118,124,60,79,29,45,25,216
0,_Alameda,_06001303400,_303400,615,389,114,47,65,281,334,43,35,27,510,38,61,98,118,145,155,127,72,86,31,53,28,33,21,164
0,_Alameda,_06001303500,_303500,595,358,76,57,104,273,322,59,13,54,469,21,99,118,120,128,109,159,60,91,35,53,20,32,21,124
0,_Alameda,_06001303600,_303600,1042,671,113,96,162,473,569,142,41,119,740,65,134,252,220,202,169,263,142,155,85,105,42,42,25,183
0,_Alameda,_06001303800,_303800,652,376,83,64,129,324,328,74,39,84,455,35,88,115,128,161,125,162,98,106,43,77,32,21,10,103
0,_Alameda,_06001304000,_304000,662,387,108,46,121,309,353,79,39,32,512,36,105,132,134,137,118,146,80,97,61,60,20,31,26,141
0,_Alameda,_06001304120,_304120,988,563,162,79,184,462,526,107,36,178,667,48,132,198,178,179,253,279,141,154,79,73,35,46,25,156
0,_Alameda,_06001304200,_304200,565,323,115,35,92,270,295,31,26,22,486,25,51,83,140,124,142,96,66,74,40,56,34,40,18,141
0,_Alameda,_06001304500,_304500,627,380,58,65,124,296,331,60,22,62,483,46,90,129,150,119,93,168,86,87,51,81,25,15,24,90
0,_Alameda,_06001304600,_304600,740,448,76,74,142,352,388,78,22,70,570,46,118,176,173,109,118,184,117,113,63,84,28,32,19,100
0,_Alameda,_06001304700,_304700,586,340,71,65,110,257,329,70,17,78,421,34,95,122,109,117,109,167,80,88,37,54,31,33,16,80
0,_Alameda,_06001304800,_304800,693,437,77,53,126,332,361,101,15,90,487,36,104,140,165,140,108,155,87,103,42,81,38,37,15,135
0,_Alameda,_06001304900,_304900,1184,761,100,118,205,552,632,182,33,215,754,125,226,252,209,218,154,425,176,186,65,102,36,45,24,125
0,_Alameda,_06001305000,_305000,531,331,37,39,124,251,280,75,19,77,360,43,63,117,98,103,107,117,81,84,41,49,21,38,11,89
0,_Alameda,_06001305010,_305010,731,433,107,62,129,319,412,40,34,93,564,15,30,64,100,147,375,202,91,111,89,49,27,45,24,93
0,_Alameda,_06001305100,_305100,843,455,97,78,213,439,404,82,15,282,464,55,144,281,173,113,77,217,139,230,85,67,21,22,14,48
0,_Alameda,_06001305400,_305400,626,373,83,65,105,305,321,66,27,67,466,29,95,117,133,137,115,150,79,82,41,52,27,32,24,139
0,_Alameda,_06001305410,_305410,511,263,93,68,87,264,247,45,16,31,419,24,71,76,102,130,108,179,78,74,35,53,17,19,12,44
0,_Alameda,_06001305600,_305600,747,431,83,81,152,322,425,77,18,116,536,62,78,164,165,154,124,226,148,114,48,59,25,38,15,74
0,_Alameda,_06001305700,_305700,698,427,79,71,121,342,356,56,37,73,532,38,106,115,146,139,154,196,88,131,41,71,26,40,18,87
0,_Alameda,_06001310000,_310000,707,508,10,86,103,310,397,35,27,35,610,72,157,113,130,87,148,223,107,127,39,41,18,19,16,117
0,_Alameda,_06001310100,_310100,640,432,10,103,95,291,349,30,31,41,538,68,190,119,87,88,88,279,77,85,33,36,19,23,11,77
0,_Alameda,_06001310200,_310200,608,416,18,76,98,299,309,36,34,50,488,39,182,145,92,75,75,224,81,116,40,38,14,16,8,71
0,_Alameda,_06001310300,_310300,554,400,14,56,84,248,306,26,19,15,494,43,120,99,96,112,84,201,78,85,33,36,16,25,14,66
0,_Alameda,_06001310400,_310400,594,412,13,76,93,247,347,36,23,25,510,45,148,157,105,71,68,199,90,112,50,41,18,12,12,60
0,_Alameda,_06001310500,_310500,494,348,9,68,69,216,278,23,25,16,430,48,129,80,90,77,70,176,93,75,23,39,5,16,8,59
0,_Alameda,_06001310600,_310600,655,434,10,102,109,286,369,45,35,22,553,44,190,145,109,87,80,216,97,86,45,56,21,20,17,97
0,_Alameda,_06001310700,_310700,1001,698,21,131,151,475,526,50,47,41,863,83,268,208,138,133,171,362,165,154,60,82,28,23,15,112
0,_Alameda,_06001310900,_310900,1081,749,20,146,166,504,577,72,66,51,892,76,335,245,149,145,131,392,174,153,56,76,26,44,30,130
0,_Alameda,_06001311100,_311100,1058,768,17,136,137,485,573,57,62,40,899,91,287,241,161,139,139,345,163,157,63,97,33,25,24,151
0,_Alameda,_06001311200,_311200,964,681,21,114,148,441,523,38,49,34,843,71,293,203,153,132,112,318,155,144,62,81,24,29,24,127
0,_Alameda,_06001311400,_311400,656,458,17,85,96,291,365,46,18,25,567,51,177,141,117,101,69,233,91,119,49,55,22,20,8,59
0,_Alameda,_06001311510,_311510,1091,788,24,131,148,489,602,60,40,55,936,100,285,256,184,150,116,401,168,198,66,66,23,26,24,119
0,_Alameda,_06001311700,_311700,935,664,24,131,116,441,494,60,29,45,801,86,242,199,161,135,112,376,129,148,42,66,22,28,13,111
0,_Alameda,_06001323000,_323000,635,444,28,74,89,271,364,42,28,52,513,23,189,171,90,85,77,259,109,104,34,30,16,16,9,58
0,_Alameda,_06001323200,_323200,795,500,53,89,153,391,404,49,31,228,487,41,160,186,131,146,131,205,110,115,60,83,18,39,20,145
0,_Alameda,_06001325100,_325100,1290,848,29,189,224,581,709,108,65,87,1030,93,396,308,208,179,106,551,201,179,90,85,37,33,18,96
0,_Alameda,_06001325200,_325200,726,486,19,87,134,343,383,61,45,59,561,39,230,194,109,103,51,273,105,131,50,52,20,21,17,57
0,_Alameda,_06001325300,_325300,999,624,34,135,206,520,479,68,34,258,639,42,240,160,108,91,358,363,181,147,78,84,38,29,22,57
0,_Alameda,_06001325400,_325400,543,406,14,57,66,260,283,38,17,33,455,18,177,119,77,98,54,217,77,96,31,32,17,15,9,49
0,_Alameda,_06001325500,_325500,643,441,24,71,107,319,324,53,35,36,519,29,164,147,97,98,108,233,87,97,48,43,27,24,17,67
0,_Alameda,_06001325510,_325510,1070,724,42,117,187,520,550,75,59,65,871,35,309,252,152,183,139,409,164,171,58,79,25,29,27,108
0,_Alameda,_06001325600,_325600,639,426,50,76,87,241,398,38,43,49,509,23,132,116,66,41,261,222,99,99,42,64,28,24,10,51
0,_Alameda,_06001325700,_325700,1084,769,31,128,156,490,594,69,72,68,875,38,394,268,156,130,98,447,178,159,65,71,24,22,25,93
0,_Alameda,_06001325800,_325800,1036,686,50,147,153,482,554,60,77,65,834,37,299,222,151,142,185,373,175,163,72,81,32,31,24,85
0,_Alameda,_06001333100,_333100,755,464,39,117,135,358,397,66,45,69,575,43,227,105,93,81,206,307,127,114,51,52,18,24,7,55
0,_Alameda,_06001333200,_333200,1233,777,65,157,234,665,568,101,69,251,812,71,340,242,144,136,300,510,192,187,84,75,32,39,22,92
0,_Alameda,_06001333400,_333400,412,221,30,48,113,259,153,6,1,242,163,33,75,44,53,89,118,168,47,60,25,40,16,13,5,38
0,_Alameda,_06001333410,_333410,1008,619,69,152,168,528,480,87,49,104,768,29,302,275,178,144,80,477,149,181,56,77,18,10,6,34
0,_Alameda,_06001333500,_333500,901,601,43,117,140,399,502,80,52,67,702,34,290,233,137,119,88,336,168,146,63,47,15,29,21,76
0,_Alameda,_06001333510,_333510,560,399,3,59,99,253,307,40,28,42,450,15,170,129,85,99,62,175,107,116,36,33,9,19,11,54
0,_Alameda,_06001333600,_333600,352,232,20,31,69,190,162,16,17,53,266,14,47,43,53,59,136,114,41,61,39,35,13,11,10,28
0,_Alameda,_06001333800,_333800,920,564,33,133,190,443,477,82,38,164,636,60,288,202,141,116,113,371,163,132,62,55,22,24,22,69
0,_Alameda,_06001333900,_333900,511,326,24,62,99,263,248,58,16,93,344,30,151,87,88,82,73,188,68,72,37,48,12,20,10,56
0,_Alameda,_06001334000,_334000,557,332,48,61,116,307,250,66,9,177,305,59,140,78,90,94,96,176,88,106,40,41,18,24,17,47
0,_Alameda,_06001334100,_334100,730,445,28,104,153,370,360,65,22,121,522,59,217,129,128,111,86,319,98,116,46,41,17,19,19,55
0,_Alameda,_06001334600,_334600,957,641,56,87,173,489,468,240,30,85,602,61,189,240,187,167,113,300,137,178,94,68,38,41,29,72
0,_Alameda,_06001334700,_334700,367,255,15,42,55,174,193,183,5,23,156,41,78,60,57,59,72,117,51,82,25,29,13,13,7,30
0,_Alameda,_06001335000,_335000,874,574,26,114,160,437,437,95,21,56,702,60,229,229,162,112,82,301,157,166,58,58,22,19,15,78
0,_Alameda,_06001335100,_335100,749,511,18,105,115,392,357,57,27,33,632,80,193,163,141,107,65,318,109,132,41,52,13,15,12,57
0,_Alameda,_06001335200,_335200,364,251,13,48,52,176,188,14,7,16,327,50,66,60,52,68,68,147,79,57,12,17,3,8,2,39
0,_Alameda,_06001335300,_335300,691,468,29,89,105,350,341,39,33,52,567,39,223,138,104,100,87,328,97,100,37,45,20,15,15,34
0,_Alameda,_06001335400,_335400,805,533,25,130,117,388,417,64,25,45,671,98,217,147,147,106,90,347,124,119,49,52,16,21,10,67
0,_Alameda,_06001335500,_335500,322,211,10,47,54,169,153,20,11,16,275,37,71,80,77,33,24,125,43,53,25,40,9,5,5,17
0,_Alameda,_06001335700,_335700,717,457,18,116,126,389,328,51,30,92,544,44,238,166,98,71,100,377,130,104,32,41,7,7,2,17
0,_Alameda,_06001335710,_335710,482,310,16,66,90,277,205,35,22,79,346,24,110,112,76,61,99,198,82,86,32,40,13,10,6,15
0,_Alameda,_06001335810,_335810,432,283,30,46,73,252,180,31,12,67,322,29,97,87,74,69,76,185,78,77,24,28,10,17,5,8
0,_Alameda,_06001335900,_335900,541,395,15,58,73,251,290,25,12,25,479,54,143,107,115,70,52,199,87,100,34,30,15,13,7,56
0,_Alameda,_06001336100,_336100,848,603,22,112,111,413,435,78,22,51,697,57,234,202,183,108,64,349,159,156,31,49,22,20,7,55
0,_Alameda,_06001336200,_336200,641,412,29,104,96,307,334,70,12,18,541,77,177,127,110,99,51,255,106,120,36,31,13,22,12,46
0,_Alameda,_06001336400,_336400,514,364,9,61,80,253,261,68,15,36,395,51,156,93,87,76,51,191,78,96,37,33,18,19,8,34
0,_Alameda,_06001336500,_336500,956,693,33,100,130,425,531,57,21,44,834,106,236,167,176,136,135,335,161,169,68,70,22,29,21,81
0,_Alameda,_06001336600,_336600,889,655,31,74,129,436,453,31,15,131,712,117,170,132,126,137,207,288,139,164,70,62,47,44,16,59
0,_Alameda,_06001336710,_336710,893,610,31,115,137,436,457,35,17,70,771,99,185,139,130,167,173,328,125,167,39,59,22,26,22,105
0,_Alameda,_06001336900,_336900,633,421,19,91,102,377,256,37,31,116,449,27,229,148,88,78,63,332,94,98,33,23,10,24,8,11
0,_Alameda,_06001337000,_337000,430,190,49,47,144,257,173,15,12,269,134,19,69,39,52,67,184,129,66,69,24,39,13,23,12,55
0,_Alameda,_06001337100,_337100,199,129,14,27,29,111,88,16,2,28,153,14,43,28,28,38,48,87,43,32,12,8,2,2,7,6
0,_Alameda,_06001337110,_337110,329,137,7,32,153,211,118,6,0,261,62,9,23,13,22,34,228,64,54,68,24,23,28,25,19,24
0,_Alameda,_06001337200,_337200,314,186,15,45,68,172,142,16,11,65,222,17,93,60,38,34,72,119,54,48,22,25,7,8,13,18
0,_Alameda,_06001344000,_344000,660,458,36,47,119,305,355,116,14,93,437,59,99,140,129,128,105,152,85,123,47,56,35,28,15,119
0,_Alameda,_06001344010,_344010,416,277,26,41,72,198,218,92,6,68,250,52,99,72,68,70,55,128,46,72,27,49,25,14,12,43
0,_Alameda,_06001344100,_344100,401,282,21,33,65,178,223,63,11,47,280,37,67,82,61,86,68,108,50,61,37,45,23,12,8,57
0,_Alameda,_06001344200,_344200,833,534,29,90,180,369,464,84,24,128,597,66,134,191,151,176,115,215,107,162,62,77,49,31,28,102
0,_Alameda,_06001344400,_344400,742,518,56,53,115,352,390,49,64,92,537,22,69,138,169,187,157,114,75,114,54,89,24,39,15,218
0,_Alameda,_06001344500,_344500,1073,749,64,82,178,462,611,81,44,151,797,58,145,235,225,210,200,251,145,188,83,107,36,49,33,181
0,_Alameda,_06001344600,_344600,651,433,24,69,125,300,351,47,45,78,481,19,101,145,141,140,105,121,81,108,48,56,40,40,16,141
0,_Alameda,_06001344700,_344700,510,368,47,19,76,243,267,30,35,38,407,23,66,97,92,123,108,89,50,89,37,44,32,21,19,129
0,_Alameda,_06001344800,_344800,550,368,58,33,91,261,289,47,42,55,406,21,49,126,139,94,121,91,77,67,38,62,29,35,19,132
0,_Alameda,_06001344900,_344900,629,443,33,39,114,280,349,55,57,80,437,33,78,134,120,153,111,139,66,75,58,48,31,29,29,154
0,_Alameda,_06001345000,_345000,588,397,41,39,111,263,325,45,27,108,408,41,95,138,123,110,81,130,51,94,51,64,35,38,15,110
0,_Alameda,_06001345100,_345100,705,470,41,72,122,312,393,65,21,83,536,65,139,141,122,134,104,224,98,126,42,58,34,24,12,87
0,_Alameda,_06001345200,_345200,684,513,24,45,102,303,381,61,19,31,573,53,113,149,121,127,121,183,89,75,69,68,23,27,27,123
0,_Alameda,_06001345310,_345310,602,475,18,29,80,250,352,44,25,23,510,27,81,135,96,132,131,112,68,101,49,59,16,26,10,161
0,_Alameda,_06001345400,_345400,758,530,55,58,115,349,409,57,31,77,593,42,109,168,145,158,136,177,87,107,61,71,36,33,21,165
0,_Alameda,_06001345500,_345500,530,359,26,47,98,220,310,55,31,61,383,32,62,106,115,123,92,99,64,69,37,57,31,36,10,127
0,_Alameda,_06001345600,_345600,600,407,47,45,101,286,314,35,43,54,468,24,67,155,128,119,107,102,73,94,43,60,23,21,27,157
0,_Alameda,_06001345700,_345700,646,425,63,55,103,308,338,49,38,72,487,29,57,137,160,149,114,115,68,93,40,57,30,51,22,170
0,_Alameda,_06001345800,_345800,347,223,41,29,54,174,173,13,17,58,259,14,36,46,76,70,105,66,49,50,24,28,17,16,12,85
0,_Alameda,_06001345900,_345900,553,364,60,39,90,259,294,44,25,78,406,43,53,78,116,119,144,117,62,80,38,48,26,27,21,134
0,_Alameda,_06001346000,_346000,333,198,30,35,70,152,181,35,9,82,207,32,67,53,56,60,65,95,49,37,25,32,24,20,13,38
0,_Alameda,_06001346100,_346100,581,388,27,51,115,287,294,96,24,92,369,48,92,121,106,126,88,169,111,85,39,52,25,21,18,61
0,_Alameda,_06001346200,_346200,837,571,48,79,139,377,460,176,16,84,561,80,178,157,169,150,103,263,106,148,68,68,38,26,17,103
0,_Alameda,_06001347100,_347100,496,366,20,42,68,189,307,47,16,25,408,27,82,91,100,106,90,101,57,79,40,56,18,26,16,103
0,_Alameda,_06001347200,_347200,558,435,27,29,67,252,306,106,7,29,416,62,105,98,103,97,92,161,58,100,41,46,26,23,14,89
0,_Alameda,_06001347300,_347300,892,691,30,56,115,391,501,87,23,38,744,56,127,192,140,195,182,171,115,140,62,79,37,44,23,221
0,_Alameda,_06001353300,_353300,370,240,7,51,72,167,203,25,17,51,277,21,118,100,45,49,37,152,61,70,23,16,4,10,7,27
0,_Alameda,_06001353310,_353310,712,460,28,85,139,341,371,59,22,158,473,68,179,143,107,123,92,235,100,124,48,49,28,33,7,88
0,_Alameda,_06001353400,_353400,585,377,11,88,109,275,310,51,30,62,442,25,185,155,85,80,55,207,103,84,36,56,18,20,10,51
0,_Alameda,_06001353500,_353500,744,493,39,81,131,323,421,51,33,115,545,43,173,159,127,145,97,199,120,129,65,54,29,19,20,109
0,_Alameda,_06001353600,_353600,541,347,17,58,119,232,309,45,14,80,402,43,119,97,102,95,85,152,79,80,48,49,17,20,17,79
0,_Alameda,_06001353800,_353800,360,227,13,35,85,172,188,44,10,59,247,36,84,73,54,63,50,113,65,61,34,25,3,8,6,45
0,_Alameda,_06001353900,_353900,672,436,21,73,142,329,343,60,5,199,408,84,164,114,115,98,97,231,78,117,42,60,30,28,20,66
0,_Alameda,_06001354000,_354000,751,474,67,67,143,365,386,105,17,191,438,84,155,122,131,116,143,218,85,139,54,89,30,32,21,83
0,_Alameda,_06001354100,_354100,1016,703,39,108,166,460,556,106,29,131,750,96,204,188,138,170,220,334,136,150,73,97,29,30,28,139
0,_Alameda,_06001354110,_354110,463,324,25,33,81,202,261,66,16,46,335,31,51,78,87,101,115,93,54,76,38,49,18,22,13,100
0,_Alameda,_06001354300,_354300,689,447,33,63,146,343,346,193,4,161,331,98,133,105,122,104,127,185,75,137,48,89,29,30,21,75
0,_Alameda,_06001354400,_354400,491,334,21,38,98,222,269,72,7,118,294,60,93,79,80,91,88,116,57,88,38,60,34,19,14,65
0,_Alameda,_06001354500,_354500,796,553,39,71,133,380,416,244,9,115,428,112,184,115,156,120,109,277,106,143,44,71,30,28,13,84
0,_Alameda,_06001354700,_354700,542,402,25,42,73,267,275,202,3,55,282,57,114,63,92,106,110,167,80,110,31,51,18,25,8,52
0,_Alameda,_06001354900,_354900,400,287,21,36,56,191,209,56,2,67,275,51,81,67,69,64,68,112,51,69,23,34,19,22,13,57
0,_Alameda,_06001354910,_354910,516,362,36,44,74,226,290,132,13,83,288,44,81,87,85,83,136,122,74,98,37,38,22,27,14,84
0,_Alameda,_06001355000,_355000,461,321,19,44,77,213,248,91,10,66,294,52,79,92,74,93,71,135,63,83,33,40,15,18,6,68
0,_Alameda,_06001355100,_355100,711,478,48,67,118,330,381,192,19,107,393,82,134,106,108,138,143,197,97,134,52,76,22,23,13,97
0,_Alameda,_06001356000,_356000,629,466,32,50,81,276,353,119,2,65,443,55,100,108,126,126,114,146,82,97,52,64,30,32,18,108
0,_Alameda,_06001356200,_356200,570,414,30,39,87,261,309,199,9,59,303,70,120,85,86,103,106,143,74,112,49,55,18,24,14,81
0,_Alameda,_06001356210,_356210,704,506,43,54,101,307,397,229,7,68,400,69,119,135,123,120,138,129,109,133,80,58,26,37,17,115
0,_Alameda,_06001356500,_356500,721,519,38,55,109,312,409,365,10,66,280,85,140,93,97,119,187,220,96,109,47,55,24,30,29,111
0,_Alameda,_06001361100,_361100,353,247,18,26,62,179,174,129,2,26,196,37,73,58,75,57,53,71,51,71,30,28,16,24,13,49
0,_Alameda,_06001361130,_361130,336,263,17,16,40,165,171,93,4,19,220,24,57,54,70,54,77,88,40,68,12,26,11,17,11,63
0,_Alameda,_06001361200,_361200,601,493,32,31,45,252,349,70,4,48,479,92,125,108,111,85,80,227,85,133,37,41,17,12,6,43
0,_Alameda,_06001361300,_361300,275,219,7,16,33,128,147,76,2,7,190,38,45,42,60,51,39,96,33,52,17,21,7,6,8,35
0,_Alameda,_06001361500,_361500,645,516,25,39,65,285,360,125,9,11,500,91,78,81,131,112,152,252,86,99,33,58,13,16,12,76
0,_Alameda,_06001362100,_362100,444,351,15,32,46,212,232,127,7,35,275,51,75,66,87,81,84,99,47,96,36,33,16,12,12,93
0,_Alameda,_06001362110,_362110,745,597,21,50,77,336,409,151,6,29,559,87,135,119,129,134,141,234,113,124,40,61,39,24,12,98
0,_Alameda,_06001362300,_362300,602,484,27,31,60,262,340,129,5,16,452,71,106,98,91,126,110,163,85,92,31,53,19,27,16,116
0,_Alameda,_06001362500,_362500,241,190,9,21,21,98,143,64,0,14,163,37,45,43,34,44,38,77,28,39,16,18,10,11,3,39
0,_Alameda,_06001362510,_362510,617,507,25,27,58,262,355,75,8,11,523,81,95,97,117,108,119,142,87,120,45,51,15,27,20,110
0,_Alameda,_06001362600,_362600,743,597,24,47,75,296,447,66,21,19,637,62,93,144,147,150,147,185,84,124,48,54,32,42,31,143
0,_Alameda,_06001362800,_362800,1171,919,38,66,148,504,667,56,41,38,1036,79,159,236,207,235,255,226,140,186,86,92,56,72,37,276
0,_Alameda,_06001362900,_362900,549,433,25,36,55,230,319,55,10,20,464,63,90,79,108,116,93,159,92,105,27,46,15,15,14,76
0,_Alameda,_06001363000,_363000,765,595,30,44,96,349,416,74,10,24,657,90,131,97,142,153,152,246,82,148,42,48,27,30,17,125
0,_Alameda,_06001363100,_363100,819,658,36,43,82,387,432,133,12,25,649,98,125,108,158,154,176,211,101,127,38,76,29,41,16,180
0,_Alameda,_06001363200,_363200,449,353,9,41,46,197,252,72,10,6,361,52,81,82,72,67,95,104,77,80,26,30,14,13,10,95
0,_Alameda,_06001363310,_363310,906,742,29,50,85,403,503,132,14,17,743,116,152,144,156,163,175,232,115,162,48,66,24,31,29,199
0,_Alameda,_06001363600,_363600,774,644,25,41,64,341,433,90,7,16,661,98,131,118,145,141,141,227,107,142,43,51,23,27,19,135
0,_Alameda,_06001364200,_364200,1028,649,186,57,136,485,543,34,80,105,809,40,65,107,183,248,385,129,101,124,83,80,49,56,45,361
0,_Alameda,_06001364300,_364300,456,321,37,30,68,227,229,25,23,36,372,21,49,67,97,115,107,84,61,56,28,44,17,17,25,124
0,_Alameda,_06001364310,_364310,591,361,86,40,104,288,303,28,25,137,401,52,59,60,113,206,101,100,70,79,43,44,19,50,28,158
0,_Alameda,_06001364400,_364400,859,599,62,94,104,361,498,65,22,68,704,49,211,196,148,137,118,294,159,169,50,52,22,25,10,78
0,_Alameda,_06001364510,_364510,688,520,48,39,81,316,372,20,25,66,577,42,66,100,129,143,208,129,83,91,52,56,25,28,23,201
0,_Alameda,_06001364600,_364600,784,569,33,64,118,353,431,73,29,32,650,49,109,136,165,191,134,171,93,106,71,66,26,38,33,180
0,_Alameda,_06001364700,_364700,685,525,30,60,70,292,393,52,18,19,596,46,116,129,126,153,115,170,102,139,44,44,25,33,22,106
0,_Alameda,_06001364800,_364800,467,374,20,24,49,188,279,38,4,8,417,49,89,73,81,89,86,152,50,94,31,42,14,17,6,61
0,_Alameda,_06001364900,_364900,1068,784,42,91,151,498,570,74,41,39,914,46,132,200,229,250,211,202,127,172,91,110,46,63,22,235
0,_Alameda,_06001365000,_365000,439,346,14,34,45,215,224,36,7,17,379,40,71,72,91,83,82,121,52,81,25,34,12,10,15,89
0,_Alameda,_06001365200,_365200,722,592,18,57,55,315,407,64,9,18,631,72,119,138,131,143,119,200,98,140,55,50,31,20,12,116
0,_Alameda,_06001373100,_373100,524,409,20,37,58,232,292,87,3,14,420,67,89,59,92,98,119,133,63,95,37,39,8,23,18,108
0,_Alameda,_06001373400,_373400,877,681,36,62,98,427,450,201,4,30,642,128,171,143,139,168,128,299,121,159,45,56,26,27,11,133
0,_Alameda,_06001373500,_373500,442,345,17,22,58,190,252,109,5,18,310,66,75,68,82,68,83,117,67,93,21,41,10,17,11,65
0,_Alameda,_06001373900,_373900,655,512,27,37,79,297,358,81,4,17,553,81,106,124,113,129,102,215,80,128,49,49,12,17,15,90
