IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20120605_PRI_ALL_ALL_REG,USA_CA_20120605_PRI_ALL_ALL_VOTED,USA_CA_20120605_PRI_PRE_DEM_OBAMA,USA_CA_20120605_PRI_PRE_REP_KARGER,USA_CA_20120605_PRI_PRE_REP_GINGRICH,USA_CA_20120605_PRI_PRE_REP_ROMNEY,USA_CA_20120605_PRI_PRE_REP_ROEMERIII,USA_CA_20120605_PRI_PRE_REP_SANTORUM,USA_CA_20120605_PRI_PRE_REP_PAUL,USA_CA_20120605_PRI_PRE_OTH_ALL,USA_CA_20120605_PRI_USS_DEM_FERNALD,USA_CA_20120605_PRI_USS_DEM_FEINSTEIN,USA_CA_20120605_PRI_USS_DEM_LEVITT,USA_CA_20120605_PRI_USS_DEM_SHAH,USA_CA_20120605_PRI_USS_DEM_STEWART,USA_CA_20120605_PRI_USS_DEM_STRIMLING,USA_CA_20120605_PRI_USS_REP_LAUTEN,USA_CA_20120605_PRI_USS_REP_TAITZ,USA_CA_20120605_PRI_USS_REP_KRAMPE,USA_CA_20120605_PRI_USS_REP_WILLIAMS,USA_CA_20120605_PRI_USS_REP_BRAUN,USA_CA_20120605_PRI_USS_REP_KONOPIK,USA_CA_20120605_PRI_USS_REP_SHIFREN,USA_CA_20120605_PRI_USS_REP_CONLON,USA_CA_20120605_PRI_USS_REP_RAMIREZ,USA_CA_20120605_PRI_USS_REP_GLORIA,USA_CA_20120605_PRI_USS_REP_EMKEN,USA_CA_20120605_PRI_USS_REP_BORUFF,USA_CA_20120605_PRI_USS_REP_HUGHES,USA_CA_20120605_PRI_USS_REP_JACKSON,USA_CA_20120605_PRI_USS_OTH_ALL,USA_CA_20120605_PRI_PROP28_NO,USA_CA_20120605_PRI_PROP28_YES,USA_CA_20120605_PRI_PROP29_NO,USA_CA_20120605_PRI_PROP29_YES
0,_Alameda,_06001225100,_225100,762,270,219,1,0,6,0,0,1,7,4,224,1,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,2,0,19,76,170,52,213
0,_Alameda,_06001225200,_225200,1257,387,285,0,1,6,0,1,6,19,13,286,4,2,0,7,0,0,0,2,0,0,1,1,1,0,3,0,4,1,32,113,238,87,285
0,_Alameda,_06001225400,_225400,989,371,299,0,1,7,0,1,6,5,10,282,2,2,3,6,0,3,0,0,0,0,0,2,1,0,6,0,4,1,19,107,222,90,266
0,_Alameda,_06001225600,_225600,632,242,172,0,1,5,0,1,4,14,7,180,1,1,0,6,0,4,0,1,0,0,0,3,0,0,1,0,1,0,22,65,156,65,164
0,_Alameda,_06001225700,_225700,834,328,242,0,1,7,1,2,3,13,3,246,4,2,0,5,0,2,0,4,0,0,0,4,0,0,1,2,1,0,28,110,190,74,242
0,_Alameda,_06001225710,_225710,941,370,278,0,0,12,0,1,6,13,10,275,3,1,7,2,0,1,0,3,1,0,0,3,1,0,3,1,1,0,28,91,245,96,257
0,_Alameda,_06001225810,_225810,587,214,160,0,0,4,0,0,4,6,4,158,6,0,2,10,2,0,0,0,2,0,0,1,0,0,1,0,0,0,12,53,140,44,159
0,_Alameda,_06001225900,_225900,814,360,266,0,2,12,0,0,8,9,0,277,3,0,0,6,0,2,0,0,1,1,1,7,1,0,9,0,3,1,21,100,228,87,259
0,_Alameda,_06001225910,_225910,1081,382,291,1,1,8,1,1,4,16,7,291,3,0,1,8,0,3,0,2,0,0,2,5,0,0,2,0,2,0,29,111,244,97,270
0,_Alameda,_06001226100,_226100,675,363,265,0,1,28,0,2,7,6,1,298,0,0,0,4,0,2,0,3,2,0,0,7,0,0,5,1,2,0,18,115,231,82,276
0,_Alameda,_06001226200,_226200,967,448,347,0,2,23,0,1,6,5,7,357,1,0,1,7,0,5,0,3,2,1,0,8,0,0,3,2,0,1,21,117,307,111,326
0,_Alameda,_06001226300,_226300,722,350,263,0,0,28,0,4,7,6,4,294,4,0,0,1,0,1,0,0,1,0,0,12,1,0,9,0,0,0,1,117,208,54,285
0,_Alameda,_06001226400,_226400,663,288,203,1,0,25,1,1,4,3,1,243,0,1,0,1,0,2,0,3,1,0,0,8,0,0,8,0,3,0,5,84,190,62,214
0,_Alameda,_06001244000,_244000,782,403,271,1,1,47,3,2,11,6,2,302,3,0,0,1,0,6,1,0,1,0,4,12,2,0,5,0,6,12,13,123,249,91,296
0,_Alameda,_06001244100,_244100,967,455,312,0,0,45,4,1,8,9,7,356,0,0,1,3,0,2,0,1,4,0,5,6,5,0,12,0,12,6,13,119,309,122,313
0,_Alameda,_06001244200,_244200,740,308,218,0,0,33,3,1,7,8,2,249,1,1,1,6,0,5,0,5,0,0,0,3,0,0,0,1,6,2,10,107,178,67,226
0,_Alameda,_06001244300,_244300,1115,529,358,0,2,53,1,1,10,11,3,414,4,1,2,3,0,7,0,1,2,0,3,10,3,0,5,0,18,5,19,159,350,115,409
0,_Alameda,_06001244400,_244400,853,335,228,0,0,32,1,3,3,6,4,259,0,0,0,0,0,4,0,4,5,1,1,10,0,0,7,1,4,6,9,81,232,77,245
0,_Alameda,_06001244500,_244500,733,340,234,1,3,37,0,3,7,5,3,269,2,0,1,4,0,5,0,1,3,0,1,6,2,0,3,0,7,3,10,111,201,83,243
0,_Alameda,_06001244600,_244600,608,277,198,1,2,26,1,0,3,5,3,213,1,0,2,3,1,0,0,0,1,0,1,6,0,0,5,0,9,1,8,89,176,49,229
0,_Alameda,_06001244700,_244700,844,415,287,2,5,43,0,4,5,3,5,326,0,0,1,1,2,4,0,1,2,0,2,6,3,0,8,0,10,6,3,126,256,83,323
0,_Alameda,_06001244800,_244800,776,356,236,0,1,40,0,2,7,6,6,274,4,0,2,1,0,6,0,2,0,1,1,6,1,0,4,1,18,6,8,124,222,123,230
0,_Alameda,_06001244900,_244900,538,232,162,0,1,30,1,2,2,0,1,175,2,0,2,2,0,7,0,0,2,0,2,8,0,0,2,0,10,2,6,89,133,66,161
0,_Alameda,_06001245000,_245000,719,307,218,0,3,32,0,0,4,3,0,243,1,0,0,1,1,3,0,3,2,0,4,7,0,0,3,1,6,2,7,117,173,84,214
0,_Alameda,_06001245100,_245100,721,355,260,0,2,23,1,1,7,9,5,281,3,0,2,4,0,1,0,0,1,0,8,1,0,0,4,0,5,3,19,92,237,60,282
0,_Alameda,_06001245200,_245200,1263,608,400,1,1,72,2,6,17,8,5,455,4,0,2,7,0,6,0,1,4,0,3,12,6,0,8,1,18,12,18,177,383,150,433
0,_Alameda,_06001260100,_260100,1245,328,215,0,0,25,1,1,5,13,6,235,3,2,2,3,0,2,0,0,1,0,1,4,1,1,6,0,13,7,18,103,194,69,241
0,_Alameda,_06001260300,_260300,344,125,103,1,0,2,0,2,1,3,5,101,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,5,29,85,26,90
0,_Alameda,_06001260400,_260400,701,221,163,0,3,6,0,3,2,7,11,162,0,1,2,2,0,5,0,1,3,0,2,0,0,0,1,0,2,0,11,60,137,49,163
0,_Alameda,_06001260610,_260610,712,266,171,0,1,19,0,1,6,4,4,196,0,1,0,5,0,5,0,2,3,0,2,0,1,0,4,0,7,6,12,71,176,60,197
0,_Alameda,_06001260800,_260800,706,259,184,0,1,19,1,3,3,6,5,191,2,0,3,2,1,1,0,0,1,0,2,5,0,0,1,0,5,3,14,73,158,64,190
0,_Alameda,_06001260900,_260900,830,358,271,0,0,25,1,0,2,9,6,290,2,0,0,6,0,2,0,1,2,0,2,6,0,0,1,0,12,1,13,103,236,90,266
0,_Alameda,_06001261000,_261000,837,380,308,1,1,19,0,0,4,6,7,305,1,0,1,4,0,4,0,2,3,0,3,6,1,0,3,0,7,2,11,107,239,62,303
0,_Alameda,_06001261300,_261300,845,307,214,0,0,13,1,1,6,9,2,244,4,0,0,2,1,0,0,1,2,0,2,2,0,0,6,0,5,1,14,94,186,59,236
0,_Alameda,_06001261400,_261400,656,240,172,0,0,9,0,4,1,9,9,164,3,1,2,5,1,2,0,0,0,0,0,2,3,0,2,0,5,1,13,80,138,45,184
0,_Alameda,_06001261600,_261600,793,322,235,0,1,16,0,1,3,10,2,249,5,0,2,2,0,2,0,0,1,0,1,2,1,1,2,0,5,3,15,86,196,67,241
0,_Alameda,_06001261700,_261700,659,277,208,0,3,12,1,3,1,6,6,205,6,1,3,4,0,0,3,1,0,0,0,6,1,1,3,1,4,2,9,93,161,63,202
0,_Alameda,_06001262000,_262000,877,356,305,0,0,2,0,0,2,4,4,298,3,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,1,1,16,78,239,50,291
0,_Alameda,_06001262100,_262100,728,373,288,0,2,17,0,2,4,5,1,309,2,1,1,3,0,1,0,4,2,0,4,1,1,0,1,0,6,1,13,116,224,60,294
0,_Alameda,_06001280100,_280100,1512,623,432,0,2,70,1,5,10,8,9,482,3,1,0,5,1,8,0,2,4,0,2,4,2,1,11,1,16,9,11,188,371,117,479
0,_Alameda,_06001280500,_280500,1457,631,343,0,7,160,1,4,22,1,6,448,0,2,0,3,1,6,2,1,4,0,2,16,6,0,30,0,35,13,6,205,371,168,430
0,_Alameda,_06001280700,_280700,1583,688,416,0,7,119,1,6,20,6,5,505,4,0,1,3,0,10,0,2,4,2,2,12,4,0,22,2,27,13,20,230,408,177,500
0,_Alameda,_06001281000,_281000,1371,565,290,0,5,124,5,4,17,2,3,410,5,1,0,1,1,9,0,1,1,0,4,19,5,1,20,2,21,9,8,138,380,148,388
0,_Alameda,_06001281300,_281300,1128,503,309,0,2,88,0,5,17,2,5,368,2,0,2,5,2,6,0,4,3,0,5,16,0,0,17,1,13,10,9,166,293,136,351
0,_Alameda,_06001281600,_281600,1111,475,326,0,2,54,1,2,10,1,3,360,4,0,2,11,1,4,0,1,4,2,4,4,4,0,5,0,18,2,10,171,249,106,342
0,_Alameda,_06001300000,_300000,1303,535,278,0,6,72,1,7,19,9,13,333,5,1,1,3,1,3,2,9,8,1,1,37,1,0,21,6,8,5,23,171,327,181,343
0,_Alameda,_06001300100,_300100,1165,623,342,0,9,105,1,3,19,6,11,426,1,1,4,3,2,7,0,9,1,0,0,41,7,0,28,1,13,3,18,192,392,201,405
0,_Alameda,_06001300110,_300110,821,385,235,0,3,48,1,4,12,2,10,274,1,1,3,2,1,4,0,6,0,2,2,16,5,0,16,2,4,2,11,123,232,111,263
0,_Alameda,_06001300120,_300120,1289,597,338,2,6,102,0,5,16,11,9,398,3,0,0,1,1,6,1,7,9,2,0,44,3,0,15,3,8,5,24,177,380,197,380
0,_Alameda,_06001300140,_300140,1103,452,211,0,4,79,0,12,15,2,4,292,2,3,2,3,0,1,0,7,8,0,1,34,3,0,21,5,10,1,7,139,290,131,316
0,_Alameda,_06001300150,_300150,964,442,250,2,2,77,1,5,16,5,10,308,1,0,0,2,0,2,1,9,5,2,0,23,0,1,15,1,13,2,8,139,276,116,322
0,_Alameda,_06001300170,_300170,603,305,156,1,2,53,0,4,8,7,2,204,2,0,0,0,0,7,1,8,5,1,0,16,0,1,17,5,3,0,7,113,171,104,190
0,_Alameda,_06001300180,_300180,741,330,171,0,8,55,3,2,11,1,3,227,0,1,1,1,0,3,0,11,1,0,0,24,2,0,15,2,6,0,9,117,192,108,219
0,_Alameda,_06001300210,_300210,831,414,207,0,6,65,2,7,18,4,1,283,1,1,1,2,2,6,0,7,3,6,0,17,1,0,21,3,13,3,7,117,285,122,286
0,_Alameda,_06001300300,_300300,786,385,222,0,2,62,1,1,7,16,6,264,1,0,1,2,1,5,0,5,7,0,0,26,4,0,9,3,7,2,14,107,250,127,259
0,_Alameda,_06001300400,_300400,1343,690,399,0,7,92,2,10,11,13,9,465,2,0,4,7,1,10,0,9,8,0,2,54,2,0,35,2,8,0,19,224,430,238,436
0,_Alameda,_06001301100,_301100,699,397,249,0,3,29,1,6,10,5,12,270,5,0,2,7,0,1,0,6,6,0,0,19,1,0,9,2,6,0,10,122,247,122,262
0,_Alameda,_06001301200,_301200,759,367,235,1,1,30,0,4,7,10,6,265,4,0,2,3,0,2,0,4,5,2,0,19,6,0,12,1,4,2,6,131,206,114,247
0,_Alameda,_06001301400,_301400,1389,677,410,2,3,98,0,2,21,14,15,477,5,1,2,5,0,2,0,11,9,1,0,34,2,0,29,7,13,1,14,208,428,249,415
0,_Alameda,_06001301520,_301520,1249,476,291,0,3,51,0,3,14,10,13,325,5,1,4,5,0,7,0,6,0,0,1,20,1,1,12,1,0,3,23,151,283,138,313
0,_Alameda,_06001301800,_301800,857,376,241,0,2,45,0,4,2,8,3,275,1,0,0,5,0,3,0,6,4,0,0,14,3,0,9,4,4,1,17,113,243,112,260
0,_Alameda,_06001301900,_301900,872,339,203,0,3,35,0,1,4,14,10,212,4,1,3,5,1,1,0,9,4,0,0,11,2,0,10,2,4,1,23,90,229,122,206
0,_Alameda,_06001302000,_302000,881,358,238,0,5,29,0,1,6,9,7,261,1,0,0,3,0,4,0,2,5,0,0,16,3,1,7,1,2,0,17,97,235,119,228
0,_Alameda,_06001302100,_302100,720,236,153,0,0,22,0,2,1,3,3,170,1,0,0,2,0,1,0,6,3,0,0,11,0,0,6,4,4,1,8,64,147,65,160
0,_Alameda,_06001302200,_302200,1312,726,409,1,6,115,1,5,29,10,9,509,7,0,2,8,2,6,0,10,13,0,1,51,3,2,17,15,8,3,18,212,461,242,473
0,_Alameda,_06001302400,_302400,717,239,143,0,0,19,0,2,7,9,6,164,3,0,0,2,0,1,0,3,5,0,0,10,3,0,5,2,1,1,17,69,152,80,157
0,_Alameda,_06001302500,_302500,1226,388,240,0,2,32,0,6,9,11,13,259,3,1,1,3,0,0,0,6,4,0,0,18,0,1,10,2,6,2,25,107,261,147,230
0,_Alameda,_06001302510,_302510,745,254,155,0,3,18,0,4,10,11,4,171,2,0,0,5,1,3,0,3,0,2,0,11,1,0,11,0,2,1,17,67,163,84,159
0,_Alameda,_06001302700,_302700,814,282,173,1,4,14,1,2,6,15,10,192,3,0,1,5,0,2,0,4,1,0,0,6,1,0,5,4,0,0,25,76,185,81,192
0,_Alameda,_06001303000,_303000,740,306,186,1,4,34,0,5,5,8,11,197,0,0,3,2,0,5,0,8,7,0,0,21,3,0,3,3,2,0,19,98,188,98,197
0,_Alameda,_06001303300,_303300,1101,490,259,0,6,81,0,5,14,6,5,324,3,0,1,2,2,5,0,8,7,1,3,34,1,0,29,4,5,1,17,137,324,178,297
0,_Alameda,_06001303400,_303400,692,379,229,1,2,58,0,5,16,7,8,266,0,0,1,2,0,6,0,8,1,0,0,18,0,0,11,4,10,0,15,132,223,122,245
0,_Alameda,_06001303500,_303500,701,312,200,0,2,36,2,1,10,6,10,214,3,0,1,5,0,3,0,6,3,0,0,20,0,0,8,1,3,2,7,96,190,106,191
0,_Alameda,_06001303600,_303600,1308,453,294,3,3,42,1,2,11,17,11,319,3,0,3,2,1,1,0,13,8,0,0,21,0,0,12,2,2,1,20,131,282,144,290
0,_Alameda,_06001303800,_303800,798,321,182,0,3,28,0,4,9,10,6,201,1,0,4,4,1,1,0,3,4,0,0,20,1,0,15,2,5,0,20,111,192,101,218
0,_Alameda,_06001304000,_304000,751,357,210,3,3,51,1,5,9,6,3,236,3,1,5,1,0,7,0,7,5,1,0,23,1,1,17,2,4,2,13,118,218,130,212
0,_Alameda,_06001304120,_304120,1261,432,246,0,2,59,0,7,13,9,7,291,0,0,1,3,0,11,1,8,5,0,1,24,6,0,14,0,9,3,14,124,279,156,266
0,_Alameda,_06001304200,_304200,649,375,208,0,1,64,4,1,7,8,5,260,2,1,0,6,0,3,2,6,4,0,0,22,1,1,16,5,11,0,9,113,235,110,251
0,_Alameda,_06001304500,_304500,766,299,192,0,1,23,0,2,9,5,8,200,2,0,2,5,1,0,0,8,4,1,0,13,1,0,10,3,2,0,15,84,195,107,186
0,_Alameda,_06001304600,_304600,914,353,230,0,2,23,1,4,13,6,7,244,3,1,3,7,1,0,1,7,2,0,0,14,0,0,11,1,3,0,17,91,233,84,258
0,_Alameda,_06001304700,_304700,743,242,141,1,3,25,0,0,10,4,7,162,2,1,0,0,0,1,0,5,2,0,0,10,3,0,9,4,1,0,11,70,158,107,134
0,_Alameda,_06001304800,_304800,904,292,174,1,0,26,0,3,9,9,6,197,2,0,1,4,1,2,1,6,4,0,0,13,1,1,6,2,3,1,19,82,194,105,185
0,_Alameda,_06001304900,_304900,1543,440,281,0,0,34,1,1,13,14,8,311,4,0,4,2,0,4,0,5,5,0,0,16,1,0,5,4,0,9,22,121,299,143,284
0,_Alameda,_06001305000,_305000,689,240,153,0,2,22,0,3,2,8,3,162,3,0,1,2,1,1,1,5,6,0,0,10,0,3,1,2,4,0,17,57,162,84,148
0,_Alameda,_06001305010,_305010,890,442,281,2,0,44,0,1,7,9,13,321,4,0,1,4,0,4,0,3,6,1,0,11,1,1,13,0,7,5,9,126,272,114,306
0,_Alameda,_06001305100,_305100,1088,319,185,0,3,30,0,1,3,5,3,206,8,2,4,3,0,3,0,9,2,0,1,12,4,1,10,0,8,1,12,107,197,87,219
0,_Alameda,_06001305400,_305400,750,304,181,2,0,35,0,4,6,14,10,187,2,1,1,4,0,6,0,2,4,0,0,21,1,0,8,1,1,1,18,79,211,128,175
0,_Alameda,_06001305410,_305410,613,264,138,0,1,45,1,5,6,14,1,173,1,0,0,5,0,3,0,4,6,0,0,14,2,0,11,1,11,1,16,81,166,102,158
0,_Alameda,_06001305600,_305600,978,309,174,1,3,33,0,2,8,10,6,182,0,0,3,3,1,4,0,7,4,1,0,19,2,0,15,5,4,0,18,95,185,113,186
0,_Alameda,_06001305700,_305700,801,336,224,0,0,30,0,3,6,11,8,230,2,1,1,5,0,5,2,2,4,0,0,11,4,0,7,2,6,0,16,76,234,119,207
0,_Alameda,_06001310000,_310000,770,225,187,0,0,3,0,0,1,4,0,171,6,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,11,68,131,55,153
0,_Alameda,_06001310100,_310100,995,224,192,0,1,0,0,1,3,5,4,169,3,0,1,3,0,0,0,0,1,0,1,3,0,0,0,0,0,3,11,61,139,77,132
0,_Alameda,_06001310200,_310200,650,210,158,0,0,1,1,1,1,15,7,158,1,1,0,1,0,0,1,0,3,0,0,0,0,0,2,0,0,0,16,60,128,55,146
0,_Alameda,_06001310300,_310300,620,169,139,0,0,1,2,0,1,3,7,119,3,0,0,4,0,1,0,0,0,0,1,0,0,0,2,0,0,1,11,61,90,55,97
0,_Alameda,_06001310400,_310400,705,155,119,0,0,0,0,1,3,13,6,101,3,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,2,14,37,101,52,96
0,_Alameda,_06001310500,_310500,572,148,130,0,0,2,0,0,1,4,5,112,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,40,95,53,88
0,_Alameda,_06001310600,_310600,776,222,165,0,0,0,0,0,2,10,2,156,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,24,63,140,64,147
0,_Alameda,_06001310700,_310700,1094,292,223,0,1,2,0,0,2,16,6,190,5,0,0,3,0,0,0,0,0,0,3,0,0,0,2,0,2,1,25,76,179,79,190
0,_Alameda,_06001310900,_310900,1181,378,294,0,1,5,0,2,6,15,6,286,2,1,1,6,0,2,1,0,2,0,5,1,2,0,0,0,0,1,34,83,255,81,281
0,_Alameda,_06001311100,_311100,1243,391,322,0,0,4,0,0,5,14,7,294,4,3,4,1,0,0,0,1,2,0,2,0,0,0,0,0,4,2,34,95,262,127,250
0,_Alameda,_06001311200,_311200,1110,264,214,1,0,1,0,0,2,17,8,194,2,0,1,6,0,2,0,0,0,1,2,1,0,0,0,0,2,2,23,84,161,65,184
0,_Alameda,_06001311400,_311400,825,195,160,0,0,1,0,0,2,5,6,144,2,1,2,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,13,48,131,59,127
0,_Alameda,_06001311510,_311510,1287,333,265,0,0,5,0,1,0,13,8,245,9,0,2,7,0,2,0,0,1,0,0,1,0,0,4,0,0,2,24,95,204,93,230
0,_Alameda,_06001311700,_311700,1252,251,213,0,1,0,0,0,4,4,4,187,3,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,1,2,11,77,149,91,150
0,_Alameda,_06001323000,_323000,694,219,175,0,0,8,1,0,3,3,4,157,4,0,1,4,0,2,0,0,0,0,0,3,0,0,0,1,0,0,16,63,131,59,142
0,_Alameda,_06001323200,_323200,949,304,202,0,3,8,1,1,5,11,2,222,2,6,1,5,1,1,0,3,2,1,0,3,0,0,6,1,0,0,23,77,200,84,207
0,_Alameda,_06001325100,_325100,1386,399,301,0,1,6,0,0,7,12,15,289,9,0,0,8,0,3,0,2,1,0,0,6,2,0,4,0,1,1,28,95,281,118,271
0,_Alameda,_06001325200,_325200,829,235,190,0,0,2,0,1,2,9,9,176,0,0,0,5,0,0,0,0,1,0,0,0,0,1,1,0,1,1,19,60,158,62,160
0,_Alameda,_06001325300,_325300,1180,454,320,0,0,11,0,1,1,17,9,330,12,3,0,2,0,2,0,5,0,1,0,8,0,0,3,0,2,1,23,90,324,113,322
0,_Alameda,_06001325400,_325400,616,190,150,0,0,2,0,0,1,5,5,150,1,0,1,0,0,0,0,2,0,0,0,1,0,0,2,0,1,0,14,48,131,59,122
0,_Alameda,_06001325500,_325500,677,248,186,0,1,7,0,0,2,1,2,195,4,0,1,5,0,2,0,1,1,0,0,2,0,0,3,1,2,0,12,68,165,67,169
0,_Alameda,_06001325510,_325510,1157,385,278,1,0,13,0,0,10,16,7,283,4,0,2,2,0,1,0,2,1,0,0,8,1,1,3,3,0,0,35,103,252,112,257
0,_Alameda,_06001325600,_325600,719,298,233,0,1,23,0,3,5,2,4,237,1,0,1,4,0,1,0,1,2,0,0,7,0,1,2,3,2,1,5,61,211,50,238
0,_Alameda,_06001325700,_325700,1089,374,292,0,1,10,0,1,3,10,6,285,8,2,3,7,1,0,1,1,1,0,0,2,1,1,1,0,4,0,19,104,247,93,275
0,_Alameda,_06001325800,_325800,1089,384,272,2,2,17,2,1,4,21,8,281,5,1,1,4,1,2,0,2,0,0,0,8,2,0,0,1,2,0,32,99,255,93,276
0,_Alameda,_06001333100,_333100,866,332,240,0,3,22,1,2,3,7,5,261,1,1,1,3,1,2,0,3,1,0,0,4,0,0,4,1,1,0,19,77,223,94,214
0,_Alameda,_06001333200,_333200,1377,503,356,0,3,20,0,3,7,17,11,363,5,0,3,10,0,5,1,3,0,0,0,4,0,1,5,1,3,1,33,119,351,120,364
0,_Alameda,_06001333400,_333400,592,179,110,0,2,3,1,1,5,1,3,125,1,0,0,4,1,3,0,2,0,0,1,4,0,0,3,0,1,1,6,28,131,29,139
0,_Alameda,_06001333410,_333410,1029,315,226,0,1,19,0,0,8,8,5,244,2,1,1,3,0,3,0,3,2,0,0,9,2,0,4,4,3,1,13,89,218,72,237
0,_Alameda,_06001333500,_333500,984,294,209,0,2,14,0,2,3,8,6,212,2,0,1,8,0,2,2,2,1,0,1,7,0,0,5,2,2,1,24,85,190,92,194
0,_Alameda,_06001333510,_333510,657,225,168,0,0,1,0,0,1,9,5,170,3,0,0,1,0,2,0,0,0,0,0,3,0,0,0,1,2,2,19,61,145,66,146
0,_Alameda,_06001333600,_333600,474,171,121,1,1,12,0,0,1,2,0,135,1,1,1,1,0,0,0,3,2,0,0,1,2,0,0,3,2,0,5,50,113,41,128
0,_Alameda,_06001333800,_333800,1170,319,220,0,2,5,0,1,5,9,9,236,3,0,3,10,0,1,0,1,1,0,0,3,0,1,6,1,2,1,17,87,208,88,216
0,_Alameda,_06001333900,_333900,1015,300,204,0,1,10,0,0,1,8,1,203,3,1,2,5,0,2,0,3,4,0,1,5,1,1,4,1,1,2,16,74,193,78,190
0,_Alameda,_06001334000,_334000,839,185,108,0,1,21,0,1,0,3,2,114,6,2,2,2,0,2,2,3,1,0,0,3,1,0,5,2,2,2,11,46,121,63,110
0,_Alameda,_06001334100,_334100,1045,222,148,0,0,6,0,3,2,12,7,136,3,1,3,2,0,0,0,0,2,0,0,5,3,0,2,0,1,0,18,47,156,80,129
0,_Alameda,_06001334600,_334600,1225,284,190,0,0,16,0,0,4,8,9,205,5,1,2,7,0,2,1,0,5,0,0,5,0,1,6,1,2,1,11,64,209,82,193
0,_Alameda,_06001334700,_334700,492,104,75,0,2,2,0,0,0,1,2,66,0,0,1,2,0,1,0,0,1,0,0,2,0,1,1,0,0,0,7,26,69,48,53
0,_Alameda,_06001335000,_335000,1171,249,191,0,0,5,1,0,2,7,8,178,4,0,2,4,0,2,0,0,2,0,0,2,0,0,1,0,0,0,21,71,162,81,162
0,_Alameda,_06001335100,_335100,663,134,107,0,0,1,0,0,3,3,1,100,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,42,74,52,73
0,_Alameda,_06001335200,_335200,506,105,84,0,1,3,0,0,3,2,3,63,1,0,0,4,0,0,1,0,0,0,1,3,0,0,0,0,1,2,2,25,72,30,70
0,_Alameda,_06001335300,_335300,849,196,146,0,1,4,0,1,5,4,4,134,1,1,0,4,0,0,0,2,1,0,0,1,0,0,2,2,1,1,20,52,124,58,130
0,_Alameda,_06001335400,_335400,716,138,114,0,0,0,0,0,2,6,1,94,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,37,89,54,75
0,_Alameda,_06001335500,_335500,779,123,94,0,2,0,0,0,3,4,3,82,2,0,1,1,0,0,0,0,2,0,0,4,0,0,0,1,0,0,9,37,67,46,69
0,_Alameda,_06001335600,_335600,734,137,102,0,0,0,0,0,5,9,5,86,2,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,23,40,88,62,71
0,_Alameda,_06001335700,_335700,1472,411,291,0,2,9,0,0,2,10,15,274,8,1,1,6,0,3,0,3,1,1,0,6,0,0,3,0,3,1,26,72,310,101,281
0,_Alameda,_06001335800,_335800,533,140,100,0,0,5,0,0,1,3,3,93,5,0,2,1,0,0,0,1,1,0,0,2,0,0,3,0,0,0,13,22,99,43,84
0,_Alameda,_06001335900,_335900,830,158,128,0,0,0,0,1,1,5,2,113,0,0,0,2,0,0,0,2,1,0,0,2,0,1,1,2,0,1,5,31,106,58,81
0,_Alameda,_06001336100,_336100,1035,233,188,0,0,0,0,0,0,4,5,176,1,0,0,5,1,0,0,0,2,0,0,0,0,0,3,0,0,1,11,47,157,80,138
0,_Alameda,_06001336200,_336200,873,154,120,0,0,1,0,0,3,5,6,102,2,0,1,6,0,1,0,0,0,0,0,5,0,0,0,0,0,0,7,37,101,56,89
0,_Alameda,_06001336400,_336400,717,149,118,0,1,0,0,0,0,5,3,94,1,1,4,4,0,0,0,0,0,0,0,1,1,1,0,0,0,1,20,35,105,37,107
0,_Alameda,_06001336500,_336500,1275,263,210,0,0,1,0,0,5,2,7,188,5,0,1,1,0,1,0,1,0,0,0,1,0,0,2,0,1,1,10,65,169,101,142
0,_Alameda,_06001336600,_336600,1070,259,206,0,0,9,0,0,2,2,4,186,0,0,2,3,0,7,0,4,0,0,0,1,0,0,1,3,0,0,6,67,170,98,144
0,_Alameda,_06001336710,_336710,1266,290,226,0,0,4,0,0,1,8,12,200,2,1,1,2,0,0,0,5,0,1,0,2,1,0,2,0,0,0,20,71,192,96,179
0,_Alameda,_06001336900,_336900,555,182,138,0,2,5,0,0,1,2,2,142,1,0,0,5,0,1,0,2,0,0,0,2,0,1,4,0,0,0,12,52,118,31,148
0,_Alameda,_06001337000,_337000,725,191,100,0,1,19,0,1,3,3,5,128,2,1,2,4,0,4,0,1,0,2,1,5,0,0,4,1,3,0,7,32,132,28,146
0,_Alameda,_06001337100,_337100,694,176,115,0,1,7,0,0,3,6,2,105,3,1,1,3,1,2,0,1,0,0,0,5,0,1,0,2,2,0,17,30,126,51,111
