IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20040302_PRI_ALL_ALL_REG,USA_CA_20040302_PRI_ALL_ALL_VOTED,USA_CA_20040302_PRI_PRE_DEM_LAROUCHE,USA_CA_20040302_PRI_PRE_DEM_LIEBERMAN,USA_CA_20040302_PRI_PRE_DEM_CLARK,USA_CA_20040302_PRI_PRE_DEM_KERRY,USA_CA_20040302_PRI_PRE_DEM_KUCINICH,USA_CA_20040302_PRI_PRE_DEM_DEAN,USA_CA_20040302_PRI_PRE_DEM_BRAUN,USA_CA_20040302_PRI_PRE_DEM_EDWARDS,USA_CA_20040302_PRI_PRE_DEM_GEPHARDT,USA_CA_20040302_PRI_PRE_DEM_SHARPTON,USA_CA_20040302_PRI_PRE_REP_BUSH,USA_CA_20040302_PRI_PRE_OTH_ALL,USA_CA_20040302_PRI_USS_DEM_BOXER,USA_CA_20040302_PRI_USS_REP_CASEY,USA_CA_20040302_PRI_USS_REP_KALOOGIAN,USA_CA_20040302_PRI_USS_REP_BALL,USA_CA_20040302_PRI_USS_REP_HATCH,USA_CA_20040302_PRI_USS_REP_MARIN,USA_CA_20040302_PRI_USS_REP_JONES,USA_CA_20040302_PRI_USS_REP_QURAISHI,USA_CA_20040302_PRI_USS_REP_ZANDT,USA_CA_20040302_PRI_USS_REP_STEWART,USA_CA_20040302_PRI_USS_REP_STOEN,USA_CA_20040302_PRI_USS_OTH_ALL,USA_CA_20040302_PRI_PROP55_YES,USA_CA_20040302_PRI_PROP55_NO,USA_CA_20040302_PRI_PROP56_YES,USA_CA_20040302_PRI_PROP56_NO,USA_CA_20040302_PRI_PROP57_YES,USA_CA_20040302_PRI_PROP57_NO,USA_CA_20040302_PRI_PROP58_YES,USA_CA_20040302_PRI_PROP58_NO
0,_Alameda,_06001244900,_244900,669,440,1,1,3,194,26,7,2,52,0,5,56,8,271,4,12,1,1,4,26,1,2,1,5,3,264,162,219,202,208,218,266,158
0,_Alameda,_06001245000,_245000,721,474,0,5,6,203,31,17,3,73,1,10,52,3,324,4,7,2,2,8,31,1,3,0,3,0,312,147,234,218,251,206,299,155
0,_Alameda,_06001245100,_245100,777,497,1,0,6,202,63,12,2,71,2,7,40,14,335,2,4,0,1,3,25,0,0,4,4,3,325,150,271,200,252,224,290,190
0,_Alameda,_06001245200,_245200,546,358,0,6,0,139,16,11,1,42,1,4,71,5,192,5,8,1,0,8,48,2,4,1,1,3,194,150,159,184,231,117,262,81
0,_Alameda,_06001245300,_245300,629,424,0,1,1,172,22,11,0,51,0,7,64,3,231,1,16,1,5,8,34,1,1,2,2,2,267,145,219,196,263,154,286,125
0,_Alameda,_06001260100,_260100,954,492,0,5,3,190,74,23,1,66,0,4,40,22,332,2,10,5,1,7,21,0,1,0,2,2,337,141,298,169,212,261,246,228
0,_Alameda,_06001260300,_260300,603,296,0,1,5,120,45,16,0,34,0,8,15,16,212,1,2,0,1,4,6,0,0,3,0,0,226,60,185,96,126,154,144,129
0,_Alameda,_06001260400,_260400,638,318,0,0,4,127,50,10,2,34,0,1,35,12,215,5,8,3,0,9,11,0,1,0,1,6,232,73,204,101,171,138,190,120
0,_Alameda,_06001260610,_260610,720,353,0,2,4,154,29,8,2,45,0,3,37,6,225,6,4,0,1,11,20,0,1,2,1,3,225,115,191,144,180,161,205,134
0,_Alameda,_06001260800,_260800,724,378,0,4,5,150,43,7,2,42,1,4,35,13,244,4,10,0,4,2,18,0,0,1,1,0,272,96,217,147,192,176,214,145
0,_Alameda,_06001260900,_260900,782,463,0,4,1,210,72,8,0,65,0,2,25,19,330,5,5,1,2,5,13,0,2,3,3,1,343,104,295,151,243,204,277,167
0,_Alameda,_06001261000,_261000,813,503,0,3,4,222,77,17,0,57,0,8,39,16,361,6,3,2,2,9,17,1,0,4,1,2,389,98,330,150,278,198,295,182
0,_Alameda,_06001261300,_261300,813,480,0,1,2,204,59,20,4,61,0,4,26,17,322,4,7,0,2,5,14,0,0,2,1,5,337,114,280,172,201,251,241,204
0,_Alameda,_06001261400,_261400,1415,799,1,4,8,329,107,27,0,90,0,14,44,35,545,2,6,1,5,3,24,1,2,0,4,8,589,184,492,269,366,388,415,341
0,_Alameda,_06001261700,_261700,1307,860,1,1,4,396,108,32,3,118,1,6,47,18,628,6,10,3,1,5,25,1,0,3,0,2,629,204,544,280,431,390,470,352
0,_Alameda,_06001262000,_262000,804,532,0,3,4,252,82,24,1,79,2,3,20,17,418,4,3,0,1,3,9,0,0,2,1,3,415,102,349,159,257,246,293,210
0,_Alameda,_06001280100,_280100,1382,913,0,8,10,359,54,32,0,130,1,3,131,18,534,12,16,2,4,12,77,2,4,1,11,4,633,252,465,400,516,360,595,275
0,_Alameda,_06001280300,_280300,726,519,1,5,5,227,23,18,0,48,0,5,95,6,296,5,17,0,5,13,56,2,1,4,1,2,338,163,250,235,317,182,365,132
0,_Alameda,_06001280500,_280500,1416,898,0,6,5,307,29,20,0,89,0,1,273,5,398,18,36,4,1,42,161,3,9,3,8,3,553,307,404,442,594,273,649,212
0,_Alameda,_06001280700,_280700,723,486,0,7,1,186,15,6,1,49,0,1,114,2,227,8,10,2,3,14,79,0,5,1,3,1,327,141,223,244,348,124,368,96
0,_Alameda,_06001281000,_281000,1288,825,0,12,10,268,15,9,1,79,0,4,254,3,347,19,25,3,6,37,156,2,9,6,8,2,537,257,368,415,601,203,632,163
0,_Alameda,_06001281300,_281300,1060,698,0,6,7,247,29,11,1,100,0,1,168,9,355,7,13,1,3,21,106,1,5,2,5,2,467,205,351,314,448,231,480,192
0,_Alameda,_06001281600,_281600,1033,690,0,4,5,299,58,22,0,89,4,4,93,11,443,5,15,1,4,11,43,0,4,3,7,2,479,182,372,281,372,284,437,215
0,_Alameda,_06001300000,_300000,662,364,0,5,5,142,12,5,1,34,0,0,75,6,183,1,8,6,8,12,29,1,1,1,6,2,180,160,142,198,197,151,225,118
0,_Alameda,_06001300100,_300100,1017,627,0,3,13,253,14,8,1,64,0,0,138,6,322,10,19,3,7,19,77,3,6,1,4,6,375,235,265,331,410,194,443,154
0,_Alameda,_06001300110,_300110,749,454,0,0,9,175,12,6,0,55,1,3,81,1,248,4,14,3,8,8,43,0,2,5,4,0,261,174,188,245,277,165,296,140
0,_Alameda,_06001300120,_300120,474,280,0,0,1,115,7,7,2,27,1,0,70,6,146,6,9,0,5,5,31,0,4,2,8,1,122,151,94,174,152,123,175,100
0,_Alameda,_06001300140,_300140,929,475,0,5,4,150,13,11,0,42,1,1,104,5,203,9,9,3,6,18,49,3,3,0,4,3,282,178,209,241,281,179,322,133
0,_Alameda,_06001300150,_300150,811,450,0,3,3,157,7,6,0,44,1,5,104,1,204,5,12,2,5,12,50,3,5,5,5,5,267,172,186,233,291,143,322,109
0,_Alameda,_06001300170,_300170,566,360,0,1,2,132,5,5,0,44,0,1,80,3,173,1,9,1,2,8,51,2,2,0,4,1,198,153,160,189,218,131,246,100
0,_Alameda,_06001300180,_300180,655,369,1,2,7,118,10,10,1,46,0,3,83,2,182,5,15,1,4,14,35,1,3,2,6,1,209,148,165,192,231,129,265,91
0,_Alameda,_06001300200,_300200,1239,693,0,3,4,260,23,13,0,66,0,5,148,9,349,10,21,4,7,15,68,2,7,2,15,4,339,327,258,412,390,282,445,222
0,_Alameda,_06001300210,_300210,728,450,0,7,5,144,7,6,1,42,1,2,107,5,186,10,9,2,2,10,55,0,7,1,9,3,275,160,207,225,310,132,349,87
0,_Alameda,_06001300400,_300400,1321,825,2,3,13,293,31,19,3,91,1,3,166,16,413,9,34,3,7,24,67,6,5,12,7,5,425,359,307,467,424,353,490,286
0,_Alameda,_06001300800,_300800,1195,783,0,12,5,268,34,15,1,106,3,6,186,4,394,21,27,4,9,17,93,4,3,14,10,1,394,352,304,447,461,292,525,227
0,_Alameda,_06001301100,_301100,637,401,0,1,6,155,19,8,0,59,0,3,44,10,239,7,14,0,3,8,21,1,1,3,4,3,238,147,175,205,206,181,231,152
0,_Alameda,_06001301200,_301200,671,401,0,2,6,175,19,17,0,58,0,2,50,10,252,2,10,1,4,4,28,2,2,1,2,2,215,169,186,195,187,200,222,159
0,_Alameda,_06001301400,_301400,672,393,0,2,5,150,18,5,1,35,1,6,78,6,197,5,15,2,4,7,33,0,2,3,5,2,209,171,159,218,210,166,239,141
0,_Alameda,_06001301510,_301510,585,353,0,1,7,145,7,5,3,41,0,2,61,2,188,2,11,0,3,3,32,3,2,2,3,4,154,185,143,190,190,149,231,104
0,_Alameda,_06001301520,_301520,1174,553,0,5,8,240,10,16,1,63,0,6,90,10,323,8,13,3,6,9,41,1,7,6,5,4,298,226,255,279,287,245,340,192
0,_Alameda,_06001301800,_301800,798,391,0,4,4,156,21,10,3,64,0,1,54,10,247,2,19,2,3,4,28,2,0,2,4,7,204,179,160,219,200,179,214,164
0,_Alameda,_06001301900,_301900,783,397,0,1,3,148,19,16,0,51,0,2,57,16,209,4,9,0,2,8,24,4,2,3,3,10,237,143,173,196,213,158,245,129
0,_Alameda,_06001302000,_302000,821,404,0,4,3,159,20,9,2,50,1,5,47,10,220,6,8,1,2,9,23,2,2,2,6,5,216,171,181,198,212,168,258,123
0,_Alameda,_06001302100,_302100,608,264,2,2,6,115,15,14,0,30,0,4,36,3,175,5,5,0,3,1,14,1,0,2,5,0,178,79,129,126,145,110,161,94
0,_Alameda,_06001302200,_302200,660,442,0,3,2,171,18,13,2,50,1,2,87,7,234,8,17,2,4,16,37,3,1,2,2,0,237,186,170,251,252,179,275,150
0,_Alameda,_06001302400,_302400,588,272,0,4,2,109,15,6,1,28,0,4,39,7,151,4,3,4,1,6,15,2,2,3,4,2,165,96,119,139,160,96,172,86
0,_Alameda,_06001302500,_302500,1113,487,0,3,8,163,29,17,4,58,0,3,77,19,260,7,13,4,1,13,26,2,3,3,8,3,288,171,233,227,243,224,289,170
0,_Alameda,_06001302510,_302510,649,298,1,1,4,127,21,7,0,30,0,2,37,6,178,4,9,2,1,5,11,0,2,1,4,2,185,104,141,142,143,143,167,116
0,_Alameda,_06001302700,_302700,715,305,1,2,4,105,22,12,1,39,0,1,33,9,166,0,5,2,2,4,15,1,3,1,1,3,189,103,139,147,142,149,177,118
0,_Alameda,_06001303000,_303000,734,366,0,1,4,143,26,11,1,34,0,1,54,15,214,6,7,3,3,6,23,2,5,3,1,1,210,139,164,185,184,167,229,121
0,_Alameda,_06001303300,_303300,1046,609,1,2,3,210,17,21,2,61,1,2,136,8,302,6,30,5,5,20,75,2,4,2,8,2,307,278,215,363,339,245,391,187
0,_Alameda,_06001303400,_303400,687,439,0,3,1,163,19,10,1,45,0,2,106,14,207,8,20,2,3,11,46,0,0,3,8,10,252,164,185,229,264,158,302,123
0,_Alameda,_06001303500,_303500,1152,607,1,2,4,267,25,18,4,71,1,3,91,14,369,6,18,4,3,11,45,0,6,3,7,4,347,237,265,324,346,244,378,210
0,_Alameda,_06001303700,_303700,711,347,1,3,4,149,28,7,2,36,1,1,44,7,217,5,7,2,3,10,20,1,0,1,2,4,203,127,149,181,177,155,218,113
0,_Alameda,_06001304000,_304000,1322,709,1,8,16,275,27,20,3,91,0,4,114,12,397,14,18,4,8,12,54,4,4,6,8,6,415,274,302,374,404,277,449,232
0,_Alameda,_06001304100,_304100,549,262,0,0,3,106,12,3,2,28,0,3,42,4,150,2,7,1,0,3,18,1,2,1,4,2,159,96,121,133,151,104,176,80
0,_Alameda,_06001304120,_304120,714,339,1,1,4,115,13,5,2,27,1,2,79,7,165,5,17,3,3,9,32,1,3,1,8,5,167,158,124,199,180,145,192,125
0,_Alameda,_06001304200,_304200,605,391,0,3,5,165,9,10,2,47,1,3,69,5,223,4,3,5,1,13,38,0,1,3,0,4,213,166,170,207,229,153,243,137
0,_Alameda,_06001304500,_304500,699,330,1,3,6,128,26,12,1,31,0,5,33,7,197,3,6,3,5,4,12,0,2,0,5,2,181,132,146,169,150,173,176,145
0,_Alameda,_06001304600,_304600,816,419,0,1,5,186,30,10,0,57,0,2,53,8,261,2,14,2,2,9,23,1,1,1,4,4,262,145,194,207,221,186,273,136
0,_Alameda,_06001304700,_304700,743,348,0,3,2,131,20,6,0,32,2,3,39,10,189,7,4,5,2,2,8,1,2,3,1,4,207,115,153,165,177,144,200,126
0,_Alameda,_06001304800,_304800,808,391,1,0,6,162,22,12,1,41,0,5,42,10,224,7,3,1,7,4,16,1,3,3,2,3,219,152,175,198,195,174,226,143
0,_Alameda,_06001304900,_304900,631,268,1,3,4,117,21,11,1,34,0,3,27,6,173,2,6,0,1,6,8,0,2,2,0,1,161,94,142,113,132,124,156,98
0,_Alameda,_06001305000,_305000,647,298,0,2,2,140,13,9,2,26,1,7,26,10,188,4,5,4,2,5,14,0,0,1,3,4,180,107,150,133,151,136,161,125
0,_Alameda,_06001305010,_305010,800,456,0,2,7,204,17,8,3,48,0,3,73,5,274,5,18,2,2,9,35,2,2,4,3,5,240,195,212,218,243,193,284,146
0,_Alameda,_06001305400,_305400,737,373,0,2,4,145,22,5,1,54,0,4,52,8,212,2,10,3,1,5,22,2,4,0,2,4,199,155,140,208,173,181,205,145
0,_Alameda,_06001305410,_305410,624,306,0,0,2,95,11,5,1,33,0,3,81,7,144,7,19,5,0,4,32,4,2,3,1,4,168,122,117,168,183,110,208,85
0,_Alameda,_06001305500,_305500,774,216,1,0,4,110,3,3,3,19,1,12,29,2,142,5,6,1,2,1,14,1,1,0,3,3,145,62,98,106,126,83,143,64
0,_Alameda,_06001305600,_305600,1172,434,2,1,9,154,19,16,2,55,2,1,48,13,235,8,8,3,7,5,16,0,0,1,5,6,245,168,191,222,226,188,255,160
0,_Alameda,_06001305700,_305700,763,384,0,3,6,185,19,13,0,45,0,3,37,9,245,2,4,3,5,5,13,0,0,1,4,4,222,140,184,179,203,163,228,136
0,_Alameda,_06001310000,_310000,562,229,0,2,3,112,22,6,0,15,0,17,6,10,167,0,1,0,0,1,0,0,1,0,0,0,163,50,112,95,86,115,98,98
0,_Alameda,_06001310110,_310110,1019,389,0,1,1,185,50,6,4,32,1,39,3,19,291,1,0,0,0,1,3,0,0,0,0,7,274,89,208,146,138,222,166,191
0,_Alameda,_06001310200,_310200,661,289,1,2,9,110,56,6,2,30,0,20,4,17,220,0,0,0,0,1,2,0,0,0,0,4,204,61,168,99,108,156,127,130
0,_Alameda,_06001310300,_310300,688,282,2,2,5,126,46,10,5,23,1,22,7,7,236,0,1,1,0,5,1,0,0,0,0,3,181,85,154,108,102,157,134,129
0,_Alameda,_06001310400,_310400,733,243,0,2,4,106,24,12,1,14,0,25,0,19,181,0,0,0,0,1,0,0,0,0,0,2,165,61,131,91,94,126,108,113
0,_Alameda,_06001310600,_310600,762,288,0,1,1,132,38,17,3,24,1,27,0,20,228,0,0,0,0,0,0,0,0,0,0,4,240,42,162,119,119,161,142,133
0,_Alameda,_06001310700,_310700,1151,457,0,0,6,217,67,17,6,24,0,40,4,28,346,0,0,0,0,1,3,1,0,1,0,3,345,70,246,167,156,257,202,204
0,_Alameda,_06001310800,_310800,652,323,0,1,9,100,93,6,0,29,0,16,5,27,235,0,0,0,0,1,2,0,0,1,1,2,268,39,216,90,113,187,134,164
0,_Alameda,_06001310900,_310900,714,288,0,1,4,92,57,16,2,18,1,5,10,19,179,2,1,2,1,0,6,0,0,0,0,0,213,61,190,83,111,159,131,140
0,_Alameda,_06001311100,_311100,1235,536,1,3,4,247,113,12,1,41,0,21,5,22,397,2,0,0,0,2,4,1,0,0,2,3,382,123,302,204,189,312,233,266
0,_Alameda,_06001311300,_311300,1179,493,2,1,6,212,73,22,7,46,2,34,7,38,359,0,1,2,1,0,2,0,0,0,1,6,368,109,291,174,179,289,206,252
0,_Alameda,_06001311400,_311400,769,244,1,0,1,116,37,13,3,14,1,12,3,5,178,0,0,0,0,0,4,0,0,1,0,0,192,37,138,88,92,129,101,122
0,_Alameda,_06001311500,_311500,648,256,0,0,10,130,25,8,4,27,0,13,1,14,208,0,0,0,0,1,1,0,0,0,0,1,185,54,131,107,103,132,103,129
0,_Alameda,_06001311510,_311510,1147,423,0,0,5,196,46,8,4,23,2,40,4,13,308,0,1,0,1,1,3,1,0,0,0,2,299,101,213,182,140,247,180,205
0,_Alameda,_06001311700,_311700,1160,360,1,2,7,188,26,10,7,28,1,37,4,11,281,1,0,1,1,2,0,0,0,0,0,4,246,88,161,167,152,172,176,147
0,_Alameda,_06001323000,_323000,1212,641,1,2,6,218,101,25,7,64,1,18,22,38,403,5,2,0,1,3,11,1,2,0,0,3,464,140,375,214,256,349,311,293
0,_Alameda,_06001323200,_323200,908,476,1,0,6,187,54,13,3,49,0,10,33,25,296,2,3,0,0,2,18,2,0,1,2,3,303,147,234,217,174,275,213,219
0,_Alameda,_06001325000,_325000,603,266,0,0,2,80,48,10,4,29,1,8,4,26,159,1,2,1,0,0,1,0,0,0,0,5,203,53,165,83,96,155,119,127
0,_Alameda,_06001325110,_325110,1135,519,3,1,10,209,59,18,8,63,0,33,15,37,382,4,4,0,0,1,10,0,0,0,2,6,380,121,278,211,199,294,252,231
0,_Alameda,_06001325200,_325200,815,383,0,0,2,144,51,18,4,40,1,17,10,18,271,0,3,0,0,2,4,0,0,0,0,2,294,77,228,135,149,217,184,176
0,_Alameda,_06001325300,_325300,901,472,2,1,11,218,37,17,1,34,0,10,17,13,298,1,5,2,3,3,5,2,0,1,1,1,316,92,228,154,227,181,243,155
0,_Alameda,_06001325400,_325400,605,275,0,1,4,128,22,9,2,23,1,23,7,11,192,2,2,0,0,0,6,1,0,1,0,3,196,70,150,115,123,134,143,111
0,_Alameda,_06001325500,_325500,651,359,0,2,4,171,32,14,1,44,1,16,17,6,260,4,3,1,0,3,10,0,0,0,1,1,242,100,197,140,166,177,199,141
0,_Alameda,_06001325600,_325600,775,392,0,0,5,187,17,15,4,32,1,10,43,14,258,1,8,1,1,4,30,2,0,2,5,3,279,87,221,140,174,190,228,133
0,_Alameda,_06001325700,_325700,1130,584,0,0,3,243,95,23,2,91,1,10,22,21,420,3,5,3,1,6,9,1,2,0,1,3,426,129,344,209,256,304,284,271
0,_Alameda,_06001325800,_325800,1086,605,0,3,7,214,84,23,5,88,0,19,38,32,397,6,9,3,0,9,13,0,0,0,2,3,435,148,370,199,255,317,308,258
0,_Alameda,_06001325900,_325900,1228,608,0,3,5,276,59,23,5,64,1,31,22,14,435,2,9,1,0,6,9,1,0,0,0,3,421,164,337,234,241,338,300,278
0,_Alameda,_06001333100,_333100,873,427,0,1,5,165,33,12,4,36,3,13,58,10,253,3,6,2,3,14,34,1,2,1,3,1,298,105,228,169,205,197,232,163
0,_Alameda,_06001333200,_333200,1189,610,0,3,12,261,55,11,5,81,0,18,28,21,406,0,5,2,3,3,14,1,2,0,6,4,412,147,308,238,281,284,345,218
0,_Alameda,_06001333400,_333400,568,207,0,2,7,69,10,5,0,13,1,3,14,5,102,0,2,0,0,2,6,2,1,0,0,0,133,45,109,66,93,82,90,76
0,_Alameda,_06001333410,_333410,710,330,0,0,1,149,24,10,1,40,2,8,21,6,216,1,2,1,0,3,9,2,1,1,3,2,228,89,190,122,160,159,202,114
0,_Alameda,_06001333500,_333500,965,445,0,2,4,176,55,16,4,49,1,19,21,26,299,0,3,2,1,4,10,0,0,0,1,6,336,96,263,161,187,235,220,197
0,_Alameda,_06001333600,_333600,457,248,0,2,2,105,21,11,2,34,1,15,14,5,179,1,1,0,0,2,9,2,1,0,2,2,177,51,142,89,140,95,165,65
0,_Alameda,_06001333700,_333700,670,322,0,0,3,133,47,19,3,39,0,17,13,7,242,1,1,2,0,3,5,1,0,0,0,0,244,68,183,125,151,156,175,129
0,_Alameda,_06001333800,_333800,731,266,0,2,3,106,32,12,2,16,0,20,8,14,175,0,1,1,1,1,2,0,1,0,0,1,189,60,149,109,107,150,133,119
0,_Alameda,_06001333900,_333900,963,365,1,1,7,169,19,9,2,38,0,14,13,9,249,2,3,1,1,5,3,1,0,0,1,2,235,112,181,153,168,174,180,156
0,_Alameda,_06001334000,_334000,771,251,0,6,5,98,17,6,1,13,1,9,21,9,131,1,3,1,3,5,8,0,0,1,0,7,166,65,100,131,123,99,138,88
0,_Alameda,_06001334100,_334100,968,316,0,3,2,132,30,13,3,18,0,15,16,13,206,1,0,1,3,0,11,2,0,0,1,2,212,77,160,131,145,149,169,121
0,_Alameda,_06001334600,_334600,831,301,0,1,2,140,32,9,5,25,1,4,14,14,205,5,0,3,0,2,1,0,0,2,1,2,226,64,192,96,138,151,156,133
0,_Alameda,_06001334700,_334700,502,130,0,2,2,73,9,5,2,4,0,2,8,7,95,1,0,0,0,3,1,0,1,1,1,1,87,34,63,55,64,61,72,51
0,_Alameda,_06001335000,_335000,925,299,0,1,1,133,23,7,3,26,0,22,4,15,205,0,4,0,0,0,0,0,0,0,0,6,237,53,167,114,127,158,153,133
0,_Alameda,_06001335100,_335100,832,257,0,0,3,121,18,9,4,14,0,18,1,17,184,0,0,0,1,0,0,0,0,1,1,5,197,47,146,96,121,121,136,106
0,_Alameda,_06001335200,_335200,540,164,0,0,1,93,9,6,5,11,0,16,1,3,133,0,0,0,0,1,1,0,0,0,0,2,126,30,83,64,82,70,91,59
0,_Alameda,_06001335300,_335300,760,236,0,1,7,101,30,8,3,20,0,24,6,6,171,0,1,0,0,3,2,1,0,0,1,2,174,51,124,98,104,121,121,99
0,_Alameda,_06001335400,_335400,634,140,0,2,2,70,9,8,2,16,0,11,2,5,114,0,0,0,1,2,1,0,0,0,0,0,86,41,52,75,51,75,54,70
0,_Alameda,_06001335500,_335500,625,181,3,0,5,90,18,7,3,15,1,13,6,6,136,0,2,0,0,0,2,0,1,1,0,0,137,40,89,79,86,80,98,70
0,_Alameda,_06001335600,_335600,573,160,0,1,2,91,8,5,4,12,0,14,4,6,131,0,1,0,1,0,2,0,0,0,0,1,113,37,86,65,73,78,87,63
0,_Alameda,_06001335700,_335700,911,360,7,1,7,160,29,8,3,34,0,9,13,13,240,1,1,0,0,2,6,1,0,0,0,4,244,75,193,119,171,155,184,128
0,_Alameda,_06001335800,_335800,591,113,0,1,5,64,2,3,0,8,0,4,2,3,70,0,0,1,0,0,1,0,1,0,0,2,76,27,53,48,48,53,45,52
0,_Alameda,_06001335900,_335900,723,247,0,2,2,131,10,12,6,13,2,24,5,4,192,0,0,0,1,1,0,1,0,2,1,1,186,50,123,104,121,109,144,88
0,_Alameda,_06001336000,_336000,530,141,0,3,8,74,4,1,5,13,0,12,1,8,110,0,1,0,0,0,0,0,0,0,0,3,91,38,77,52,66,59,71,53
0,_Alameda,_06001336100,_336100,569,192,3,3,4,92,31,5,2,6,0,13,6,5,147,0,0,0,1,0,1,0,0,0,0,2,141,37,95,82,81,97,96,82
0,_Alameda,_06001336200,_336200,669,197,0,4,0,101,14,12,1,13,0,19,6,3,161,0,0,0,0,2,3,0,0,1,0,1,142,45,97,89,80,106,91,94
0,_Alameda,_06001336400,_336400,579,167,0,4,4,53,25,4,0,8,1,19,3,11,101,1,0,0,0,1,0,0,0,0,0,1,119,38,81,78,52,100,64,90
0,_Alameda,_06001336600,_336600,1132,418,1,2,6,212,22,10,8,28,1,45,7,7,318,0,1,0,0,0,7,1,0,0,0,2,283,100,215,159,202,178,221,145
0,_Alameda,_06001336610,_336610,1083,322,0,0,8,180,18,8,4,19,1,40,4,6,267,0,0,1,0,1,1,0,0,0,0,2,233,67,164,138,144,158,161,134
0,_Alameda,_06001336710,_336710,625,249,1,3,4,140,6,3,7,13,0,28,6,5,189,2,1,0,0,2,1,0,0,0,0,1,159,59,105,105,106,107,124,85
0,_Alameda,_06001336900,_336900,362,137,0,0,3,63,18,8,0,19,0,1,0,6,105,2,0,1,0,0,0,0,0,0,0,1,100,28,88,42,71,60,78,50
0,_Alameda,_06001337000,_337000,586,209,0,1,1,55,5,5,0,29,0,0,16,0,83,0,1,0,2,3,6,1,0,0,2,1,102,77,90,80,113,69,128,50
0,_Alameda,_06001337100,_337100,693,245,0,0,4,97,24,3,1,16,0,12,14,7,147,0,2,0,3,0,5,0,1,0,2,4,178,48,136,86,118,110,127,92
0,_Alameda,_06001337110,_337110,579,275,1,0,5,80,0,3,1,13,4,2,3,2,83,0,0,0,1,0,0,1,0,0,0,5,160,60,140,52,150,61,172,26
0,_Alameda,_06001344000,_344000,950,337,0,1,4,146,14,7,2,22,0,13,28,9,197,0,3,1,2,3,20,0,0,1,0,3,202,113,141,167,151,167,186,123
0,_Alameda,_06001344100,_344100,1182,359,3,2,3,161,31,10,6,24,0,26,19,8,244,0,4,1,0,2,6,1,1,0,0,3,234,101,173,157,153,176,173,154
0,_Alameda,_06001344200,_344200,1260,513,0,2,5,192,46,21,3,53,0,34,30,26,333,4,5,0,1,6,13,1,0,2,1,4,339,160,277,209,226,260,271,218
0,_Alameda,_06001344300,_344300,633,363,1,0,9,142,32,15,2,41,0,13,19,10,241,0,3,0,1,3,6,0,0,2,2,2,243,99,199,143,149,186,183,148
0,_Alameda,_06001344400,_344400,650,426,0,3,2,165,42,12,1,48,1,12,46,7,258,2,15,2,2,1,35,1,1,0,2,0,253,155,188,212,183,225,236,158
0,_Alameda,_06001344500,_344500,644,289,0,3,3,128,30,5,1,20,0,10,8,18,190,1,1,2,2,2,4,0,2,1,0,1,200,81,166,112,126,146,139,130
0,_Alameda,_06001344600,_344600,623,363,1,0,2,165,40,18,3,40,1,9,15,14,261,1,2,1,1,1,10,0,0,1,0,3,241,106,202,142,169,180,201,145
0,_Alameda,_06001344700,_344700,590,372,0,1,4,168,40,12,1,54,0,6,37,6,254,3,11,0,1,4,22,0,3,0,1,1,209,145,181,175,164,189,185,162
0,_Alameda,_06001344900,_344900,874,491,0,2,6,200,52,6,2,71,1,18,35,16,341,5,7,2,3,2,19,1,3,1,1,0,308,164,252,212,211,260,270,198
0,_Alameda,_06001345000,_345000,809,381,0,0,2,146,49,13,5,43,0,11,24,9,251,1,1,0,2,8,9,0,1,2,2,0,246,119,193,168,160,199,198,164
0,_Alameda,_06001345100,_345100,796,360,0,2,0,156,42,4,2,34,0,17,19,15,248,1,1,0,1,3,10,0,1,0,1,1,249,92,188,147,152,191,180,161
0,_Alameda,_06001345200,_345200,759,338,0,0,2,175,28,6,5,30,0,33,8,8,267,0,0,1,3,2,4,0,1,1,0,4,210,101,158,152,127,192,167,148
0,_Alameda,_06001345310,_345310,775,401,0,1,6,208,32,18,5,36,1,38,10,7,326,0,1,1,0,1,4,0,3,0,0,4,249,132,173,203,167,213,202,175
0,_Alameda,_06001345400,_345400,955,478,0,1,3,196,41,11,1,46,2,18,59,9,308,2,11,0,5,7,33,0,1,2,5,1,282,176,207,241,222,232,250,200
0,_Alameda,_06001345500,_345500,631,290,1,3,3,123,31,13,2,41,0,5,14,12,204,3,5,3,1,1,3,1,1,0,0,1,186,87,154,113,128,145,162,110
0,_Alameda,_06001345600,_345600,670,418,3,1,3,176,44,7,0,49,1,9,47,16,278,2,4,0,1,5,31,1,1,0,3,3,262,142,228,177,183,224,220,186
0,_Alameda,_06001345700,_345700,1309,818,0,4,6,299,86,27,4,121,1,22,85,22,504,6,13,2,4,12,42,2,3,2,7,6,518,269,391,381,353,425,439,333
0,_Alameda,_06001345800,_345800,395,225,0,0,5,106,13,4,4,12,0,3,24,6,140,1,7,2,1,1,15,0,0,0,0,0,123,92,95,117,100,113,127,82
0,_Alameda,_06001345900,_345900,623,368,0,0,2,174,18,11,1,60,4,8,40,8,260,3,15,0,2,3,18,1,1,0,5,1,218,143,170,187,180,176,219,138
0,_Alameda,_06001346100,_346100,1193,490,2,1,5,208,39,13,5,52,0,17,31,13,305,1,5,1,1,5,17,1,0,2,0,4,324,134,240,216,221,245,258,198
