IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_NV_20161108_GEN_PRE_DEM_CLINTON,USA_NV_20161108_GEN_PRE_REP_TRUMP,USA_NV_20161108_GEN_PRE_LIB_JOHNSON,USA_NV_20161108_GEN_PRE_IND_CASTLE,USA_NV_20161108_GEN_PRE_NOP_FUENTE,USA_NV_20161108_GEN_PRE_OTH_OTHER,USA_NV_20161108_GEN_USS_DEM_CORTEZ,USA_NV_20161108_GEN_USS_REP_HECK,USA_NV_20161108_GEN_USS_IND_JONES,USA_NV_20161108_GEN_USS_NOP_SAWYER,USA_NV_20161108_GEN_USS_NOP_GUMINA,USA_NV_20161108_GEN_USS_NOP_WILLIAMS,USA_NV_20161108_GEN_USS_OTH_OTHER
0,_Washoe,_8240,_008240,163,231,22,0,0,14,161,251,0,2,0,2,12
0,_Washoe,_8245,_008245,117,190,10,6,1,11,124,175,7,6,4,3,12
0,_Washoe,_8247,_008247,72,111,4,1,0,6,60,124,2,0,0,2,6
0,_Washoe,_8250,_008250,290,358,33,1,1,32,277,418,5,1,4,0,10
0,_Washoe,_8253,_008253,80,125,7,0,0,9,76,140,1,0,0,0,2
0,_Washoe,_8254,_008254,439,587,43,6,1,32,441,603,10,12,4,2,28
0,_Washoe,_8256,_008256,190,295,28,1,3,13,210,280,8,4,7,3,14
0,_Washoe,_8259,_008259,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_8260,_008260,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_8261,_008261,2,11,2,1,0,1,3,11,2,0,0,0,1
0,_Washoe,_8263,_008263,236,355,16,0,0,30,232,383,5,1,5,0,9
0,_Washoe,_8264,_008264,94,146,11,0,0,6,93,148,4,1,1,2,6
0,_Washoe,_8265,_008265,2,2,0,0,0,0,2,0,1,0,0,0,1
0,_Washoe,_8270,_008270,123,210,8,0,0,25,126,222,0,4,1,0,9
0,_Washoe,_8271,_008271,259,382,13,1,0,18,252,389,10,2,6,0,12
0,_Washoe,_8273,_008273,86,210,12,1,2,9,87,223,1,2,1,1,5
0,_Washoe,_8274,_008274,0,1,0,0,0,0,0,1,0,0,0,0,0
0,_Washoe,_8275,_008275,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_8276,_008276,9,18,0,0,0,0,9,18,0,0,0,0,0
0,_Washoe,_8277,_008277,153,222,18,1,0,8,148,239,2,2,1,0,10
0,_Washoe,_8281,_008281,4,14,0,0,0,0,4,14,0,0,0,0,0
0,_Washoe,_8290,_008290,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_8291,_008291,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_8292,_008292,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_8294,_008294,0,2,0,0,0,0,0,2,0,0,0,0,0
0,_Washoe,_8297,_008297,243,341,30,4,1,15,241,339,6,14,7,3,19
0,_Washoe,_8400,_008400,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_8500,_008500,20,31,1,1,0,3,20,34,1,0,0,0,1
0,_Washoe,_8502,_008502,43,128,10,0,0,9,43,141,2,0,0,2,3
0,_Washoe,_8505,_008505,9,8,1,0,0,1,9,8,1,1,0,0,0
0,_Washoe,_9101,_009101,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9102,_009102,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9103,_009103,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9106,_009106,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9107,_009107,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9109,_009109,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9115,_009115,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9116,_009116,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9117,_009117,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9120,_009120,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9121,_009121,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9122,_009122,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9123,_009123,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9124,_009124,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9125,_009125,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9126,_009126,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9127,_009127,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9128,_009128,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9129,_009129,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9130,_009130,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9131,_009131,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9202,_009202,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9207,_009207,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9208,_009208,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9210,_009210,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9211,_009211,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9228,_009228,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9239,_009239,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9240,_009240,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9243,_009243,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9244,_009244,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9247,_009247,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9248,_009248,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9249,_009249,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9251,_009251,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9252,_009252,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9253,_009253,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9254,_009254,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9303,_009303,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9304,_009304,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9307,_009307,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9308,_009308,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9309,_009309,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9310,_009310,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9311,_009311,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9408,_009408,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9427,_009427,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9428,_009428,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9513,_009513,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9516,_009516,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9520,_009520,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9523,_009523,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9532,_009532,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9533,_009533,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9538,_009538,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9540,_009540,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9541,_009541,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9542,_009542,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9543,_009543,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9546,_009546,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9547,_009547,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9548,_009548,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9549,_009549,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9550,_009550,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9551,_009551,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9552,_009552,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9553,_009553,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9554,_009554,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9555,_009555,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9557,_009557,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9558,_009558,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9559,_009559,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9560,_009560,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9561,_009561,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_9562,_009562,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_Voting Districts Not Defined,_ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_White Pine,_Ely Precinct 1,_000005,98,345,28,3,3,21,104,328,14,13,4,5,29
0,_White Pine,_Ely Precinct 2,_000010,77,255,15,2,1,9,77,221,14,11,2,1,26
0,_White Pine,_Ely Precinct 3,_000015,98,248,16,6,4,21,83,241,15,10,2,3,31
0,_White Pine,_Ely Precinct 4,_000020,95,329,17,3,3,11,90,326,7,12,4,5,13
0,_White Pine,_McGill Precinct 6,_000025,90,317,19,8,1,18,102,287,14,19,2,3,25
0,_White Pine,_County Mailing Precinct 10,_000030,22,142,5,3,0,9,26,134,10,3,0,1,4
0,_White Pine,_Steptoe Valley Precinct 5,_000035,145,732,31,10,0,28,150,706,23,17,8,14,26
0,_White Pine,_Ruth Precinct 7,_000040,25,115,6,2,0,3,32,103,3,4,4,2,4
0,_White Pine,_Lund Precinct 8,_000045,11,192,9,3,2,12,12,200,3,2,1,3,6
0,_White Pine,_Snake Valley Precinct 9,_000050,46,48,5,0,0,6,47,45,4,3,2,0,4
