IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20060606_PRI_ALL_ALL_REG,USA_CA_20060606_PRI_ALL_ALL_VOTED,USA_CA_20060606_PRI_PROP81_YES,USA_CA_20060606_PRI_PROP81_NO,USA_CA_20060606_PRI_PROP82_YES,USA_CA_20060606_PRI_PROP82_NO,USA_CA_20060606_PRI_GOV_DEM_ANGELIDES,USA_CA_20060606_PRI_GOV_DEM_WESTLY,USA_CA_20060606_PRI_GOV_DEM_OTHER,USA_CA_20060606_PRI_GOV_REP_SCHWARZENEGGER,USA_CA_20060606_PRI_GOV_REP_OTHER,USA_CA_20060606_PRI_GOV_OTH_OTHER,USA_CA_20060606_PRI_LTG_DEM_GARAMENDI,USA_CA_20060606_PRI_LTG_DEM_SPEIER,USA_CA_20060606_PRI_LTG_DEM_FIGUEROA,USA_CA_20060606_PRI_LTG_REP_MCCLINTOCK,USA_CA_20060606_PRI_LTG_REP_FARMER,USA_CA_20060606_PRI_LTG_OTH_OTHER,USA_CA_20060606_PRI_SOS_DEM_BOWEN,USA_CA_20060606_PRI_SOS_DEM_ORTIZ,USA_CA_20060606_PRI_SOS_REP_MCPHERSON,USA_CA_20060606_PRI_SOS_OTH_OTHER,USA_CA_20060606_PRI_CON_DEM_DUNN,USA_CA_20060606_PRI_CON_DEM_CHIANG,USA_CA_20060606_PRI_CON_REP_HARRIS,USA_CA_20060606_PRI_CON_REP_STRICKLAND,USA_CA_20060606_PRI_CON_REP_MALDONADO,USA_CA_20060606_PRI_CON_REP_DAVIS,USA_CA_20060606_PRI_CON_REP_STRIERINGER,USA_CA_20060606_PRI_CON_OTH_OTHER,USA_CA_20060606_PRI_INS_DEM_BUSTAMANTE,USA_CA_20060606_PRI_INS_DEM_KRAFT,USA_CA_20060606_PRI_INS_REP_POIZNER,USA_CA_20060606_PRI_INS_OTH_OTHER,USA_CA_20060606_PRI_TRS_DEM_LOCKYER,USA_CA_20060606_PRI_TRS_REP_PARRISH,USA_CA_20060606_PRI_TRS_REP_RICHMAN,USA_CA_20060606_PRI_TRS_OTH_OTHER,USA_CA_20060606_PRI_ATG_DEM_DELGADILLO,USA_CA_20060606_PRI_ATG_DEM_BROWN,USA_CA_20060606_PRI_ATG_REP_POOCHIGIAN,USA_CA_20060606_PRI_ATG_OTH_OTHER,USA_CA_20060606_PRI_USS_DEM_FEINSTEIN,USA_CA_20060606_PRI_USS_DEM_CHURCH,USA_CA_20060606_PRI_USS_DEM_FERNALD,USA_CA_20060606_PRI_USS_REP_MOUNTJOY,USA_CA_20060606_PRI_USS_OTH_OTHER
0,_Alameda,_06001209900,_209900,494,177,127,33,132,35,98,32,10,6,2,12,29,83,18,6,1,11,54,51,7,12,45,58,3,1,0,1,2,11,113,12,7,11,106,3,4,11,43,85,7,9,111,1,20,8,10
0,_Alameda,_06001213000,_213000,387,198,117,68,69,122,78,49,5,28,3,2,60,66,6,30,0,2,74,27,30,3,35,67,3,8,10,2,2,3,88,26,23,3,107,7,17,2,14,118,24,1,123,1,6,24,2
0,_Alameda,_06001213100,_213100,991,537,366,152,270,248,213,162,9,62,3,16,144,215,24,59,2,16,209,83,57,15,104,186,1,16,23,3,5,15,280,65,49,11,316,23,25,13,66,306,51,14,353,6,13,49,15
0,_Alameda,_06001213300,_213300,1183,647,378,241,290,341,216,168,10,140,10,11,147,208,30,140,3,10,216,93,139,11,97,227,6,45,37,9,23,13,279,80,121,12,331,53,62,12,87,299,114,8,359,6,14,114,11
0,_Alameda,_06001213400,_213400,616,352,205,122,169,162,138,97,7,47,4,9,65,148,22,47,2,8,129,53,43,9,59,121,3,12,8,2,12,8,165,33,38,10,200,16,21,9,48,197,34,7,232,4,9,35,11
0,_Alameda,_06001213500,_213500,1090,611,356,219,240,349,197,158,7,138,5,12,114,203,34,128,6,12,205,72,108,11,108,186,4,37,35,6,21,11,241,81,93,11,287,45,58,11,65,303,93,11,351,3,12,102,8
0,_Alameda,_06001213600,_213600,708,403,248,133,206,179,158,107,5,49,2,12,81,161,21,40,4,10,140,57,35,10,63,123,4,11,8,3,10,9,194,40,33,10,212,15,19,10,45,225,34,10,247,7,15,33,10
0,_Alameda,_06001213700,_213700,701,403,266,113,210,178,158,117,13,41,6,8,95,155,29,42,3,9,142,66,42,9,71,149,2,10,19,0,6,9,208,51,36,9,235,16,18,9,45,252,33,9,274,2,12,36,8
0,_Alameda,_06001213800,_213800,845,522,335,159,226,272,167,177,14,80,5,2,114,206,33,76,4,1,206,85,72,1,114,170,4,14,34,5,11,1,255,69,66,1,291,26,35,2,68,292,61,1,337,3,25,63,1
0,_Alameda,_06001213900,_213900,618,405,251,129,153,232,145,117,9,75,1,4,87,156,24,71,2,4,143,53,62,4,68,124,2,18,21,8,7,4,179,50,53,4,218,21,34,4,33,240,56,3,261,4,10,54,4
0,_Alameda,_06001214100,_214100,739,464,290,151,216,228,166,146,8,71,9,10,83,203,25,71,6,9,171,70,68,9,86,157,1,27,19,6,10,9,222,57,59,9,269,27,32,9,55,257,57,9,304,3,11,58,8
0,_Alameda,_06001214300,_214300,571,367,224,128,157,197,144,104,12,46,6,4,92,136,21,49,3,3,141,47,48,3,56,136,0,16,21,4,5,3,183,45,44,3,213,25,19,3,43,220,45,3,255,2,4,39,2
0,_Alameda,_06001214400,_214400,1243,755,480,226,317,411,261,214,19,135,8,9,156,279,36,129,8,7,234,104,124,7,125,240,7,24,40,5,26,8,336,96,103,8,402,39,59,7,85,411,102,5,473,2,27,98,7
0,_Alameda,_06001214500,_214500,615,396,267,105,207,176,157,122,11,37,2,8,90,168,25,37,1,8,172,56,31,8,90,133,0,13,12,1,6,8,210,48,25,8,238,18,14,8,46,229,26,8,274,3,16,23,6
0,_Alameda,_06001214600,_214600,1033,521,390,109,307,190,257,130,18,32,3,16,103,227,53,30,0,14,219,83,26,15,111,177,1,7,9,0,4,16,286,46,22,14,313,9,14,15,78,303,22,15,350,2,29,21,11
0,_Alameda,_06001214700,_214700,518,283,214,59,167,104,131,72,5,15,4,16,55,123,23,19,2,15,107,37,17,15,43,102,0,5,6,2,5,15,156,28,15,15,156,11,6,15,41,163,14,15,185,3,7,13,13
0,_Alameda,_06001214800,_214800,1032,585,421,135,354,206,280,134,18,40,9,16,132,228,48,43,4,17,246,86,39,17,139,190,2,12,13,1,7,17,305,65,35,15,341,24,12,18,75,341,36,15,388,6,26,34,15
0,_Alameda,_06001215000,_215000,738,317,254,38,221,79,156,73,14,4,2,15,82,123,32,4,2,14,156,42,4,17,62,118,1,0,1,0,1,16,186,31,2,17,200,3,0,15,38,191,3,14,221,3,19,2,17
0,_Alameda,_06001215100,_215100,628,279,222,45,194,72,156,57,8,3,2,17,58,132,18,1,2,19,125,50,1,17,68,106,0,3,0,0,0,19,176,21,1,18,168,2,1,18,41,163,1,17,192,2,16,1,15
0,_Alameda,_06001215120,_215120,886,452,358,74,309,124,237,95,18,8,2,22,82,186,59,9,1,20,231,60,7,20,103,166,1,1,0,0,3,20,250,46,8,21,276,1,5,19,83,259,8,20,304,12,19,8,19
0,_Alameda,_06001215200,_215200,604,300,236,49,212,76,162,65,11,4,2,19,54,133,40,6,0,20,160,43,4,19,60,112,0,1,5,0,0,20,188,25,6,21,193,4,3,21,65,155,6,20,202,4,15,5,15
0,_Alameda,_06001215300,_215300,678,358,251,77,220,114,183,84,10,18,2,18,71,157,31,16,2,17,151,62,13,18,78,121,1,3,3,1,4,18,211,28,12,17,215,8,5,16,45,222,11,16,249,2,14,11,15
0,_Alameda,_06001215500,_215500,714,388,280,91,262,113,198,91,14,15,3,25,82,165,41,15,1,26,177,64,14,25,87,147,0,1,3,1,7,26,227,34,14,25,253,11,4,26,62,223,12,25,271,4,18,11,25
0,_Alameda,_06001215600,_215600,1012,464,357,88,302,145,222,85,29,26,1,21,80,192,50,29,0,22,193,70,30,23,99,160,1,6,14,2,5,23,242,50,29,23,281,12,17,24,78,251,27,21,291,7,27,29,21
0,_Alameda,_06001215610,_215610,641,256,200,39,186,61,105,58,20,5,3,27,48,89,30,5,3,22,111,41,7,25,55,89,1,4,1,0,2,22,124,30,7,23,143,5,3,25,47,119,7,22,151,4,17,8,22
0,_Alameda,_06001215700,_215700,882,386,284,79,268,100,192,60,24,8,3,35,75,143,49,7,4,33,162,76,9,32,101,127,3,4,3,0,0,34,199,43,9,30,207,5,6,34,84,171,7,31,214,14,29,8,32
0,_Alameda,_06001215800,_215800,709,243,197,32,189,43,105,52,14,3,3,25,31,99,35,4,2,20,100,48,5,21,64,84,1,1,1,0,4,22,129,26,5,20,138,4,2,20,59,107,4,18,131,6,20,5,17
0,_Alameda,_06001215900,_215900,455,148,98,39,100,40,61,33,7,7,2,14,34,44,18,8,1,14,57,26,9,14,36,47,2,5,0,2,0,14,74,16,8,13,78,7,2,13,39,59,7,11,88,4,7,8,15
0,_Alameda,_06001223000,_223000,669,324,243,58,210,95,173,76,4,14,4,15,78,139,31,13,4,11,163,60,15,11,80,133,0,5,6,2,4,11,197,33,14,11,216,8,8,11,45,197,14,9,233,4,16,14,12
0,_Alameda,_06001223010,_223010,843,467,359,79,330,117,242,85,19,18,0,31,89,174,62,17,1,27,208,74,15,27,104,158,1,3,4,1,7,26,240,49,15,26,265,5,10,27,89,218,15,27,296,6,24,15,24
0,_Alameda,_06001223200,_223200,537,285,203,68,162,107,138,70,8,18,3,16,56,116,31,20,0,17,119,50,19,16,51,113,2,3,9,3,1,17,164,21,19,16,172,6,11,16,40,158,16,17,194,3,8,18,14
0,_Alameda,_06001223300,_223300,1114,605,452,125,403,181,289,135,27,31,6,34,118,256,58,33,6,33,265,85,31,33,147,201,2,7,14,1,8,35,327,58,29,33,349,17,16,32,96,333,27,31,382,4,43,30,31
0,_Alameda,_06001223400,_223400,702,378,307,57,240,121,183,83,10,45,2,13,68,176,29,41,2,13,195,43,39,14,105,131,0,12,14,0,12,13,205,42,38,12,236,22,15,13,61,211,38,11,250,2,19,36,13
0,_Alameda,_06001224000,_224000,920,586,378,159,325,225,259,157,16,49,3,9,141,219,50,48,3,8,217,102,44,8,123,207,0,13,15,2,9,8,318,64,35,9,351,19,19,8,99,330,37,8,408,7,19,36,7
0,_Alameda,_06001224100,_224100,578,356,257,86,211,132,155,92,7,22,3,19,73,137,31,21,3,20,148,59,22,19,72,126,2,7,2,1,7,19,191,35,18,20,203,9,9,20,63,181,20,18,236,3,8,20,15
0,_Alameda,_06001224200,_224200,662,402,292,84,234,152,185,117,16,25,1,12,78,181,39,25,0,10,181,62,23,9,90,138,0,7,10,1,4,10,215,43,22,10,253,10,12,9,70,238,21,9,294,4,18,20,7
0,_Alameda,_06001224300,_224300,568,294,220,57,196,85,124,84,12,21,5,10,79,111,26,21,3,8,116,73,20,8,64,121,4,4,3,1,8,8,159,44,18,10,187,8,11,8,50,160,17,8,196,4,17,17,7
0,_Alameda,_06001224500,_224500,1000,540,386,125,303,200,258,128,18,34,6,22,116,217,52,34,4,20,236,88,29,22,135,177,6,7,10,1,6,21,297,53,29,16,337,19,8,22,95,291,27,19,354,9,19,23,15
0,_Alameda,_06001224600,_224600,1023,581,409,136,347,207,270,134,18,47,6,20,119,247,48,52,4,21,230,85,49,20,113,206,4,20,11,5,7,21,302,57,46,17,339,19,28,19,98,320,43,16,396,3,23,44,15
0,_Alameda,_06001224700,_224700,960,480,350,114,311,157,208,135,25,25,3,9,115,201,51,25,2,9,220,95,24,10,123,192,0,8,3,2,7,10,263,84,19,10,320,13,10,9,88,277,19,7,339,8,15,17,7
0,_Alameda,_06001224800,_224800,686,401,296,89,246,136,203,73,13,23,4,16,69,157,43,22,3,15,169,60,17,16,72,146,1,3,6,2,8,16,207,43,15,15,212,9,11,15,83,191,18,15,255,9,18,20,12
0,_Alameda,_06001225000,_225000,535,259,201,45,182,63,134,51,14,8,1,17,47,111,29,8,1,17,115,40,8,17,50,101,0,3,1,2,2,17,136,35,8,15,155,1,8,16,45,136,8,18,167,5,12,8,13
0,_Alameda,_06001225100,_225100,845,349,283,51,254,86,190,53,12,4,0,23,74,128,45,4,0,19,160,62,4,19,83,127,0,1,2,0,0,21,196,26,3,20,206,2,1,18,73,164,3,21,217,2,17,3,17
0,_Alameda,_06001225200,_225200,503,208,167,27,162,35,108,38,9,3,0,16,26,75,35,3,0,17,88,30,3,17,38,82,0,1,2,0,0,16,107,23,3,15,118,3,0,17,34,106,3,15,131,1,14,3,9
0,_Alameda,_06001225300,_225300,704,342,251,72,216,107,145,65,15,14,4,19,68,122,26,14,2,19,132,50,16,18,81,100,0,5,8,0,3,23,174,26,16,18,175,8,9,19,37,175,14,18,195,3,18,14,17
0,_Alameda,_06001225400,_225400,1050,535,395,105,363,140,281,106,33,19,0,13,102,226,69,20,2,12,234,117,15,12,131,199,0,4,5,2,6,13,310,64,14,13,345,7,9,13,94,314,15,13,378,6,28,13,11
0,_Alameda,_06001225600,_225600,662,351,271,60,224,108,156,89,17,12,5,16,77,140,35,13,3,17,142,64,13,17,72,124,0,1,6,1,6,17,186,36,13,15,211,8,6,17,63,176,13,13,221,3,17,14,12
0,_Alameda,_06001225700,_225700,842,488,351,110,292,179,233,113,18,24,4,20,114,182,49,27,2,18,203,92,25,22,124,178,1,8,6,2,1,22,255,69,23,21,293,17,5,17,96,258,22,16,325,6,30,24,22
0,_Alameda,_06001225710,_225710,916,496,373,101,319,165,228,109,18,28,8,26,96,182,61,32,4,21,215,81,28,25,107,172,2,8,8,1,9,22,275,51,27,18,308,9,17,19,83,263,26,19,320,6,18,27,20
0,_Alameda,_06001225810,_225810,540,290,224,55,199,81,146,54,6,10,0,17,47,113,43,7,3,12,125,52,7,12,52,103,1,5,0,0,2,13,148,34,8,14,177,2,6,14,55,150,7,12,183,2,20,7,15
0,_Alameda,_06001225900,_225900,778,524,347,147,291,216,236,160,15,31,4,20,115,237,41,31,4,16,236,79,28,15,108,201,0,12,6,2,7,17,272,77,26,13,344,14,15,15,76,324,22,13,365,7,27,23,14
0,_Alameda,_06001225910,_225910,1093,574,442,103,381,167,275,131,20,25,2,32,123,239,41,25,1,29,271,75,27,29,135,187,3,4,11,1,2,29,302,69,21,28,332,15,8,28,98,304,20,27,382,5,21,22,23
0,_Alameda,_06001226100,_226100,670,439,282,134,178,247,169,139,5,65,6,4,102,182,20,58,5,4,155,85,53,5,81,149,5,18,8,10,9,4,207,66,43,5,254,24,24,4,61,257,45,3,308,5,6,45,5
0,_Alameda,_06001226200,_226200,965,591,430,124,366,194,283,171,18,25,5,11,120,287,52,26,1,10,302,83,27,13,144,217,1,5,8,3,4,13,343,89,25,13,393,7,15,13,106,359,25,11,431,7,19,24,11
0,_Alameda,_06001226300,_226300,735,484,303,150,223,244,201,151,13,50,4,3,109,214,36,47,4,3,181,84,42,3,91,186,2,13,11,7,4,3,259,69,38,2,289,20,18,3,87,291,37,3,344,2,20,36,3
0,_Alameda,_06001226400,_226400,668,414,268,122,200,204,155,112,10,51,6,8,73,181,20,51,4,8,140,59,44,9,85,112,2,12,11,3,13,9,192,49,37,8,218,24,14,9,64,213,33,9,268,8,10,36,6
0,_Alameda,_06001244000,_244000,789,486,313,151,236,233,183,137,12,81,8,6,94,194,36,76,7,7,182,77,71,8,83,177,7,27,25,5,11,9,229,51,61,8,270,31,39,7,66,257,63,5,309,5,14,64,6
0,_Alameda,_06001244100,_244100,977,564,343,195,257,290,199,156,18,78,4,10,106,225,36,77,4,9,203,81,67,10,103,185,3,17,25,5,9,10,256,81,58,10,314,35,28,10,77,298,55,9,353,3,12,57,8
0,_Alameda,_06001244200,_244200,743,429,285,122,226,190,150,134,7,50,3,16,105,158,28,51,3,13,135,76,48,14,83,132,3,11,21,2,4,14,215,47,42,14,240,21,12,13,55,238,43,13,275,6,16,38,11
0,_Alameda,_06001244300,_244300,1078,667,395,230,282,353,235,182,14,107,6,11,139,245,46,109,6,10,245,85,100,9,108,234,4,26,26,9,20,11,294,90,91,10,357,49,42,10,87,351,88,9,424,4,20,87,8
0,_Alameda,_06001244400,_244400,848,479,306,147,243,219,174,119,10,61,6,11,96,164,28,57,3,8,159,64,49,10,81,146,3,19,16,2,6,12,233,40,46,11,249,26,17,12,70,227,44,9,289,4,12,45,10
0,_Alameda,_06001244500,_244500,760,466,282,160,219,228,187,131,9,73,3,9,87,199,30,71,4,7,184,74,63,7,84,173,3,19,22,3,7,8,225,67,53,6,280,28,24,7,61,261,53,6,309,3,12,56,5
0,_Alameda,_06001244600,_244600,606,344,211,116,154,179,117,106,9,57,7,3,60,154,12,56,3,3,120,41,53,6,64,103,1,16,15,4,11,4,163,40,46,4,185,23,24,5,32,195,47,3,215,2,9,52,1
0,_Alameda,_06001244700,_244700,863,549,336,184,244,278,214,140,13,85,8,9,103,230,33,75,8,12,204,68,63,10,98,183,7,30,6,5,10,11,259,60,62,10,297,24,33,10,67,290,59,9,352,1,17,60,9
0,_Alameda,_06001244800,_244800,805,524,342,167,227,282,194,154,13,76,7,4,90,228,35,70,9,5,184,76,71,7,95,177,3,18,29,6,7,6,239,81,63,7,297,33,28,7,77,289,61,6,335,4,17,60,4
0,_Alameda,_06001244900,_244900,637,365,235,111,191,159,152,93,11,50,4,6,70,157,26,51,1,5,141,52,45,6,78,117,2,13,13,1,10,7,169,51,42,6,202,23,14,4,65,189,40,6,240,6,15,43,3
0,_Alameda,_06001245000,_245000,734,429,288,117,206,205,163,127,13,60,3,7,101,165,28,62,2,6,161,78,58,8,92,138,2,9,17,6,10,7,223,49,49,6,249,26,19,8,59,245,50,6,297,4,5,49,6
0,_Alameda,_06001245100,_245100,744,455,315,125,255,187,209,123,14,41,4,14,105,191,46,44,1,13,200,81,40,14,94,172,0,7,12,1,11,15,254,55,37,14,295,20,11,15,73,263,35,15,322,2,18,34,8
0,_Alameda,_06001245200,_245200,568,356,222,115,141,197,94,117,6,76,8,7,72,125,20,78,5,7,119,52,77,7,58,117,3,22,15,7,9,6,144,50,60,6,193,30,24,7,38,184,58,6,207,8,8,55,10
0,_Alameda,_06001245300,_245300,651,414,270,126,189,211,155,126,3,74,5,4,96,162,22,65,3,4,158,68,59,6,96,130,3,18,18,7,10,5,191,54,48,5,234,28,25,5,55,220,53,2,264,1,9,47,5
0,_Alameda,_06001260100,_260100,873,365,208,131,210,140,141,101,21,29,5,16,68,142,39,29,4,15,118,88,31,15,68,146,2,8,7,1,7,16,183,40,30,15,211,19,8,15,65,186,29,15,233,5,19,28,16
0,_Alameda,_06001260300,_260300,625,222,157,51,123,86,96,61,6,15,4,8,44,85,19,16,1,8,71,50,12,8,41,82,0,3,8,1,1,8,105,34,11,8,128,8,5,8,30,128,11,7,142,2,14,11,6
0,_Alameda,_06001260400,_260400,643,277,196,62,161,103,108,66,14,35,0,12,63,93,25,36,1,12,89,46,29,12,69,81,1,12,7,2,6,12,133,30,24,12,138,19,12,11,37,139,25,12,167,1,11,28,10
0,_Alameda,_06001260610,_260610,656,287,177,88,175,103,98,77,11,37,2,5,40,116,21,36,3,5,102,47,32,7,42,109,1,6,14,1,10,7,126,40,32,9,153,20,10,8,41,144,32,5,172,3,14,31,5
0,_Alameda,_06001260800,_260800,650,308,187,98,188,109,120,84,7,21,5,17,55,126,23,26,2,17,101,59,23,17,57,106,0,8,9,2,5,17,140,41,23,16,173,14,10,17,41,165,23,16,187,2,11,23,14
0,_Alameda,_06001260900,_260900,800,434,283,117,248,161,178,128,13,34,3,20,83,193,28,38,2,18,145,89,35,18,86,145,3,14,10,1,5,18,212,52,33,19,247,11,18,18,60,245,32,17,281,1,28,31,13
0,_Alameda,_06001261000,_261000,768,443,307,102,260,166,211,119,6,38,4,6,76,211,29,30,4,6,173,75,31,6,81,178,1,9,12,0,7,6,241,50,25,7,267,18,12,6,65,253,27,6,303,1,22,31,8
0,_Alameda,_06001261300,_261300,764,354,232,90,212,123,167,71,14,17,6,16,69,153,23,19,4,18,118,79,21,16,86,113,0,9,8,0,1,17,185,44,18,17,203,8,10,16,52,194,18,16,228,3,15,17,16
0,_Alameda,_06001261400,_261400,633,290,189,77,182,91,121,80,13,17,3,15,73,117,24,18,2,15,117,50,15,15,74,102,2,7,5,0,4,15,156,38,11,15,169,11,8,15,65,146,14,13,184,8,14,12,12
0,_Alameda,_06001261600,_261600,791,355,229,100,208,132,157,97,13,23,5,16,82,137,29,25,2,16,141,65,24,14,73,130,1,12,7,1,5,14,186,45,20,12,209,8,18,12,49,205,21,11,247,3,14,20,13
0,_Alameda,_06001261700,_261700,634,349,223,100,191,143,161,89,19,20,4,13,73,175,24,23,2,10,131,75,20,10,79,124,0,7,8,1,2,11,186,53,17,9,227,7,10,9,76,187,16,7,234,12,17,16,9
0,_Alameda,_06001262000,_262000,843,500,350,98,315,153,254,124,20,21,4,11,112,248,28,21,2,11,197,84,21,13,84,198,0,4,9,1,8,11,297,51,18,13,319,9,12,10,66,327,19,10,369,9,27,18,9
0,_Alameda,_06001262100,_262100,673,396,275,89,205,165,179,106,9,30,3,11,80,176,26,31,4,10,150,69,25,11,87,136,0,6,17,0,5,12,214,43,24,11,227,8,16,12,55,230,24,7,273,2,18,24,10
0,_Alameda,_06001280100,_280100,1464,751,508,211,315,399,274,220,21,120,9,14,152,306,44,124,5,13,250,120,115,14,95,302,6,26,45,5,16,15,321,105,102,13,399,47,49,15,92,401,95,8,485,6,20,101,13
0,_Alameda,_06001280500,_280500,1461,773,454,273,243,501,182,225,10,263,7,4,128,244,31,238,12,4,202,81,225,4,108,209,11,65,61,17,27,4,234,120,190,3,318,69,107,4,75,333,188,3,401,4,12,182,4
0,_Alameda,_06001280700,_280700,1479,753,476,244,261,468,233,227,15,162,9,6,130,292,37,154,10,6,221,112,153,5,91,272,8,41,55,10,15,6,292,108,135,5,358,59,79,5,80,383,133,5,452,7,15,124,6
0,_Alameda,_06001281000,_281000,1340,691,415,230,207,447,168,178,7,240,13,5,114,213,20,224,16,5,167,64,217,5,80,173,10,63,68,11,27,5,207,89,192,6,290,88,91,5,50,297,187,4,340,4,11,190,6
0,_Alameda,_06001281300,_281300,1107,636,398,190,240,358,204,177,8,160,9,7,88,245,39,147,7,5,213,60,134,5,96,207,9,30,40,9,17,5,245,87,110,5,303,45,57,5,54,333,114,5,370,4,13,102,5
0,_Alameda,_06001281600,_281600,1019,548,367,159,246,276,206,180,8,71,10,10,121,231,29,63,8,12,198,79,53,12,73,222,1,21,22,6,4,12,245,84,49,10,306,27,22,12,69,321,48,9,362,9,18,50,8
0,_Alameda,_06001300000,_300000,651,294,153,132,153,133,86,72,23,49,13,5,75,83,24,61,1,4,106,49,57,6,55,102,3,23,18,3,6,6,114,47,53,4,168,26,28,4,33,145,56,4,162,7,14,54,4
0,_Alameda,_06001300100,_300100,1071,563,319,216,216,323,152,159,19,138,13,3,118,198,24,144,9,5,176,96,134,6,83,209,7,41,57,4,16,6,230,78,124,4,301,56,62,5,62,275,117,2,318,8,13,120,5
0,_Alameda,_06001300110,_300110,755,357,209,127,176,163,128,90,11,66,10,1,83,122,27,71,6,1,133,64,69,2,79,128,5,19,36,2,10,1,167,43,69,2,201,35,31,1,51,172,65,1,202,5,12,65,2
0,_Alameda,_06001300120,_300120,480,238,117,105,104,121,73,51,2,67,4,4,46,67,13,74,3,5,66,36,74,4,31,81,2,16,33,6,9,5,95,25,62,5,107,38,31,5,19,110,62,5,119,1,6,67,4
0,_Alameda,_06001300130,_300130,756,365,176,169,157,189,120,89,16,80,6,6,79,111,25,80,3,6,130,60,68,6,78,129,2,33,19,5,10,6,146,64,63,5,197,33,29,5,33,190,61,1,199,5,15,60,5
0,_Alameda,_06001300140,_300140,947,384,185,176,156,209,94,109,8,91,8,3,70,115,23,82,6,3,110,51,77,3,54,132,5,29,20,7,9,3,137,47,66,3,186,34,38,3,40,167,70,2,199,9,5,71,4
0,_Alameda,_06001300150,_300150,827,345,185,147,156,184,99,96,5,81,9,4,70,118,8,82,9,4,95,50,79,4,43,121,3,22,27,9,10,4,123,54,71,4,171,27,44,4,33,163,71,3,190,6,7,69,3
0,_Alameda,_06001300170,_300170,598,289,149,121,117,161,91,69,7,76,4,2,60,91,12,72,7,2,69,58,71,2,52,97,6,19,17,14,7,2,104,47,64,2,142,22,39,2,28,137,64,2,165,2,1,59,2
0,_Alameda,_06001300180,_300180,675,331,194,124,135,182,110,88,10,74,6,3,77,106,19,69,9,2,120,61,72,2,71,113,6,18,27,6,8,2,148,42,67,2,178,25,40,2,40,165,62,1,192,4,8,58,3
0,_Alameda,_06001300200,_300200,551,248,123,114,116,125,84,71,4,47,4,1,48,97,16,49,1,1,90,46,48,1,41,113,2,9,17,4,7,1,109,39,42,1,148,25,13,1,30,130,41,1,155,4,5,41,1
0,_Alameda,_06001300210,_300210,754,386,210,158,130,237,83,112,10,91,7,6,72,114,16,90,8,5,95,47,84,6,50,112,4,34,29,3,8,6,121,59,78,6,166,32,41,6,43,166,75,5,195,4,14,73,5
0,_Alameda,_06001300300,_300300,759,349,151,177,139,197,117,76,18,66,9,11,85,108,16,67,11,11,108,56,64,11,71,105,5,25,17,9,11,11,142,49,65,12,180,28,37,11,39,170,59,10,192,8,11,57,9
0,_Alameda,_06001300400,_300400,645,309,161,130,145,151,96,76,14,71,2,6,47,111,22,66,5,5,99,44,58,6,71,83,2,20,16,5,10,5,133,46,51,5,156,22,29,5,35,148,51,5,177,2,13,50,3
0,_Alameda,_06001300800,_300800,1192,631,320,268,244,350,182,175,13,153,11,6,130,201,24,151,14,6,190,98,141,7,115,196,5,52,48,15,16,7,240,87,124,7,307,61,73,7,56,312,124,6,340,9,20,125,4
0,_Alameda,_06001301100,_301100,672,341,203,127,163,170,137,96,10,38,10,8,69,149,17,44,2,8,122,60,39,8,79,113,2,16,19,1,5,8,160,49,39,8,206,26,16,7,51,186,35,6,223,5,8,34,9
0,_Alameda,_06001301200,_301200,702,363,201,136,190,156,136,103,18,52,3,12,89,129,31,52,2,13,123,70,40,13,91,112,3,17,18,3,5,13,177,51,41,13,217,23,22,13,36,224,42,10,233,4,14,38,10
0,_Alameda,_06001301400,_301400,711,320,157,138,144,157,108,86,10,66,8,5,71,109,16,67,9,4,100,57,70,5,68,97,6,18,19,5,12,3,131,51,64,4,156,28,32,5,47,150,66,3,181,4,11,61,4
0,_Alameda,_06001301510,_301510,608,312,144,146,136,160,89,103,9,57,3,9,72,99,24,61,0,9,119,49,53,9,72,104,3,19,15,4,15,8,115,69,49,6,171,24,28,8,60,139,49,7,181,6,8,50,9
0,_Alameda,_06001301520,_301520,1216,464,255,189,254,196,166,103,23,81,8,9,103,153,32,80,9,10,153,85,69,12,87,165,4,23,25,7,11,11,213,56,64,8,257,42,24,11,74,222,65,10,274,9,12,62,11
0,_Alameda,_06001301800,_301800,796,324,196,121,158,158,120,81,20,50,15,9,57,128,33,61,5,8,113,67,57,8,66,124,4,18,19,3,14,8,137,59,54,8,181,29,26,8,37,176,48,6,197,6,11,47,8
0,_Alameda,_06001301900,_301900,811,296,173,100,139,133,100,77,13,39,8,6,60,89,31,39,7,7,84,73,38,7,65,96,3,15,10,3,6,7,128,45,34,6,159,17,22,6,49,142,35,3,172,6,10,37,4
0,_Alameda,_06001302000,_302000,896,372,217,143,178,184,141,89,17,56,3,11,82,134,24,61,1,12,135,64,57,12,83,123,3,20,21,6,5,12,158,62,50,11,206,32,22,13,48,190,48,5,228,3,13,53,11
0,_Alameda,_06001302100,_302100,637,218,133,68,117,87,79,48,6,29,6,7,60,61,16,30,3,7,67,51,31,7,62,62,4,3,13,4,6,7,101,35,28,7,120,11,16,7,29,114,27,5,137,1,7,24,6
